,ZIP Code,growth_pol_23_24,policies_24,growth_pol_22_23,policies_23,growth_pol_21_22,policies_22,growth_pol_20_21,policies_21,policies_20,growth_exp_23_24,exposure_24,growth_exp_22_23,exposure_23,growth_exp_21_22,exposure_22,growth_exp_20_21,exposure_21,exposure_20
1434,95936,0.048,88,0.091,84,0.116,77,0.211,69,57,0.11,63824597,0.161,57475600,0.26,49495690,0.316,39270719,29831693
1435,95944,0.222,11,0.286,9,0.0,7,0.167,7,6,0.128,5769676,0.281,5116466,0.042,3992992,0.274,3833546,3008656
1436,96118,0.971,67,0.478,34,0.353,23,-0.056,17,18,0.812,48212040,0.592,26612078,0.553,16716229,0.016,10766037,10596434
1437,96124,0.355,84,0.127,62,0.222,55,0.552,45,29,0.485,55378735,0.266,37290160,0.237,29456163,0.677,23812529,14198494
1438,96125,0.119,150,0.165,134,0.198,115,0.247,96,77,0.145,105567204,0.235,92208893,0.325,74648680,0.463,56344002,38517507
1439,96126,0.864,41,0.833,22,0.2,12,0.667,10,6,0.598,37643104,1.529,23558915,0.485,9315459,0.679,6274666,3736724
1440,95568,-0.143,6,0.0,7,0.167,7,1.0,6,3,-0.067,2822211,0.082,3023735,0.309,2795175,1.338,2134762,913156
1441,96014,0.588,27,0.7,17,0.111,10,0.286,9,7,0.407,13069455,1.885,9286022,0.042,3218932,0.563,3089761,1976352
1442,96023,0.6,16,0.25,10,0.0,8,1.0,8,4,0.729,8163661,0.116,4722954,0.115,4233210,1.499,3795313,1518588
1443,96025,0.233,291,0.439,236,0.116,164,0.235,147,119,0.256,170042733,0.656,135360099,0.213,81742467,0.319,67370359,51061937
1444,96027,0.478,136,0.484,92,0.069,62,1.0,58,29,0.768,66230945,0.797,37468474,0.134,20848549,0.866,18384520,9853919
1445,96031,-0.143,6,0.0,7,0.0,7,-0.125,7,8,-0.521,2610881,0.03,5450334,0.007,5290053,0.312,5252990,4003693
1446,96032,0.402,129,0.26,92,0.177,73,0.192,62,52,0.428,74616940,0.419,52263212,0.225,36832102,0.369,30062447,21952809
1447,96034,-0.25,6,0.143,8,0.167,7,0.2,6,5,0.171,4004415,-0.029,3420729,0.261,3521554,0.443,2793293,1936379
1448,96038,4.0,15,0.5,3,1.0,2,0.0,1,1,6.21,6895330,0.992,956337,6.119,480184,0.038,67450,65000
1449,96039,0.2,78,0.121,65,0.16,58,0.0,50,50,0.236,34853923,0.305,28202591,0.15,21617785,-0.017,18800282,19118023
1450,96044,0.394,46,0.737,33,0.188,19,0.6,16,10,0.525,21836975,0.873,14315904,0.252,7644569,0.399,6103766,4362933
1451,96050,0.115,29,-0.235,26,0.063,34,0.103,32,29,0.145,13434289,-0.097,11731002,-0.043,12995718,0.164,13577227,11668337
1452,96057,0.311,156,0.368,119,0.036,87,0.254,84,67,0.452,109422649,0.515,75380832,0.222,49767071,0.372,40731173,29694516
1453,96058,0.333,16,0.2,12,0.0,10,1.0,10,5,0.403,6743949,0.216,4806166,0.262,3952003,1.788,3132341,1123311
1454,96064,0.773,117,0.375,66,0.846,48,0.733,26,15,0.705,70015891,0.422,41062493,1.713,28875276,0.989,10644759,5353053
1455,96067,2.152,561,0.548,178,0.322,115,0.279,87,68,2.52,481694844,0.582,136829213,0.551,86510357,0.291,55793040,43210164
1456,96085,0.0,10,-0.091,10,-0.154,11,0.444,13,9,0.195,5852611,-0.025,4896295,-0.093,5022762,0.651,5540627,3355041
1457,96086,0.0,26,0.04,26,0.136,25,0.1,22,20,0.037,12475807,0.046,12032290,0.367,11505404,0.057,8414091,7962054
1458,96094,1.43,311,0.753,128,0.46,73,0.471,50,34,1.503,215160642,0.982,85945156,0.741,43358585,0.623,24905568,15346771
1459,96097,1.555,304,0.451,119,0.302,82,0.37,63,46,1.434,155011394,0.817,63687900,0.405,35060282,0.305,24957895,19128088
1460,96134,0.5,6,3.0,4,-0.833,1,0.2,6,5,0.654,2697870,4.039,1631441,-0.783,323750,0.447,1494557,1032714
1461,94510,5.125,49,1.0,8,0.0,4,0.333,4,3,5.574,56399786,0.805,8579848,0.45,4752380,0.804,3277882,1816542
1462,94512,0.0,1,0.0,1,0.0,1,0.0,1,1,-0.026,440500,0.083,452296,0.166,417803,0.332,358308,269000
1463,94533,1.75,55,2.333,20,0.0,6,-0.5,6,12,2.203,42103401,1.932,13143247,-0.084,4482888,-0.229,4893024,6342874
1464,94534,1.266,213,1.293,94,0.952,41,0.4,21,15,1.148,317112018,1.578,147641408,1.427,57262803,0.563,23595780,15093175
1465,94571,4.0,10,1.0,2,0.0,1,-0.5,1,2,7.394,8688144,0.121,1035078,2.074,923616,-0.578,300497,712244
1466,94585,0.563,25,0.778,16,0.125,9,-0.273,8,11,0.731,22528460,1.191,13012340,0.268,5938858,-0.02,4682176,4779917
1467,94589,0.867,28,0.364,15,-0.083,11,0.091,12,11,1.1,16969826,0.782,8081590,-0.074,4534565,0.389,4897373,3524599
1468,94590,0.36,68,0.316,50,0.027,38,-0.026,37,38,0.548,42563409,0.517,27491358,0.093,18120246,0.043,16580477,15902527
1469,94591,1.057,72,0.296,35,-0.036,27,0.077,28,26,2.229,67768628,0.742,20988547,0.161,12050995,0.405,10380748,7386043
1470,94592,0.0,4,0.0,0,0.0,0,0.0,0,0,0.0,4905460,0.0,0,0.0,0,0.0,0,0
1471,95620,4.5,11,0.0,2,-1.0,0,-0.667,1,3,4.268,8922427,0.0,1693800,-1.0,0,-0.569,1066398,2476179
1472,95687,2.286,23,0.75,7,0.0,4,-0.2,4,5,2.518,20058723,1.383,5702512,0.551,2392967,-0.414,1542830,2634727
1473,95688,1.532,119,0.808,47,0.857,26,0.167,14,12,1.58,153492047,1.39,59491912,0.72,24890183,0.747,14468987,8283195
1474,94922,0.364,15,0.0,11,0.0,11,0.0,0,0,0.641,19392463,-0.136,11815642,0.0,13682367,0.0,0,0
1475,94923,0.548,48,0.292,31,0.5,24,0.0,16,16,0.755,58306075,0.296,33230619,0.724,25638215,0.196,14871151,12434188
1476,94928,8.5,38,0.333,4,2.0,3,0.0,1,1,3.486,21416049,0.51,4774145,1.557,3161763,0.345,1236500,919200
1477,94931,2.75,15,3.0,4,0.0,1,-1.0,0,4,2.625,12796287,18.082,3530140,0.0,185000,-1.0,0,880000
1478,94951,0.862,54,1.071,29,0.75,14,1.0,8,4,0.663,74772898,0.777,44956281,0.856,25304710,3.2,13631896,3245767
1479,94952,0.645,125,0.767,76,1.867,43,-0.118,15,17,0.722,144981217,0.77,84176046,3.3,47552275,-0.022,11058198,11309758
1480,94954,1.667,64,0.333,24,5.0,18,2.0,3,1,1.244,68677139,0.725,30599573,3.18,17736517,0.418,4243250,2992800
1481,94972,-1.0,0,0.0,1,0.0,0,0.0,0,0,-1.0,0,0.0,1110000,0.0,0,0.0,0,0
1482,95401,1.357,33,1.8,14,-0.167,5,2.0,6,2,0.56,28044438,2.924,17977343,-0.163,4581255,3.001,5474981,1368377
1483,95403,0.898,186,0.4,98,0.842,70,1.714,38,14,0.856,287132748,0.539,154692274,1.154,100532757,1.755,46661819,16939958
1484,95404,0.498,704,0.416,470,0.988,332,0.358,167,123,0.615,1275568767,0.49,790006249,1.287,530106073,0.748,231806019,132637259
1485,95405,1.962,77,3.333,26,0.5,6,0.0,4,4,1.791,117627764,2.455,42138636,0.935,12197130,1.117,6304922,2978567
1486,95407,0.822,82,1.045,45,0.0,22,0.692,22,13,1.29,54863285,1.086,23956773,0.056,11487045,0.586,10881050,6859981
1487,95409,1.74,359,1.339,131,1.24,56,0.389,25,18,1.44,487478994,1.057,199745896,1.608,97095805,0.654,37230058,22503199
1488,95412,-0.2,16,0.053,20,0.267,19,1.5,15,6,-0.131,20078554,0.049,23102899,1.228,22033391,0.636,9888342,6043268
1489,95421,0.635,242,0.233,148,0.6,120,0.25,75,60,0.672,189230934,0.289,113155410,0.965,87756029,0.52,44670833,29382812
1490,95425,0.558,257,0.486,165,0.442,111,0.262,77,61,0.501,305609957,0.508,203640376,0.533,135044357,0.643,88090585,53624610
1491,95436,0.392,270,0.459,194,1.111,133,0.575,63,40,0.414,224704480,0.563,158896054,1.627,101642830,0.696,38695933,22819333
1492,95439,0.0,1,0.0,0,0.0,0,0.0,0,0,0.0,1677243,0.0,0,0.0,0,0.0,0,0
1493,95441,0.116,125,0.349,112,0.93,83,0.265,43,34,0.146,167364005,0.297,146065774,1.068,112652280,0.545,54478117,35266196
1494,95442,0.434,228,0.371,159,2.053,116,0.31,38,29,0.559,369795518,0.497,237261976,2.633,158543877,0.31,43642822,33313046
1495,95444,0.5,3,0.0,2,-1.0,0,0.0,1,0,0.56,1796652,0.0,1151400,-1.0,0,0.0,30000,0
1496,95446,0.466,881,1.051,601,1.289,293,0.561,128,82,0.565,659373728,1.174,421305185,1.512,193759169,0.917,77132242,40234373
1497,95448,0.277,549,0.243,430,0.602,346,0.309,216,165,0.333,788522782,0.345,591454872,1.091,439765451,0.443,210271117,145720777
1498,95450,0.055,96,0.138,91,0.6,80,0.351,50,37,0.082,104145594,0.276,96296899,1.008,75471403,0.434,37592481,26218687
1499,95452,0.854,76,0.577,41,4.2,26,-0.375,5,8,0.896,140095863,0.701,73892817,3.579,43428282,0.447,9483450,6555065
1500,95462,0.357,213,0.725,157,0.936,91,0.237,47,38,0.436,156318280,0.751,108865964,1.163,62181678,0.493,28748158,19256322
1501,95465,0.058,91,0.458,86,2.471,59,0.889,17,9,0.186,114301879,0.666,96349176,2.615,57837413,1.214,15998943,7225844
1502,95471,0.0,35,0.0,0,0.0,0,0.0,0,0,0.0,21783610,0.0,0,0.0,0,0.0,0,0
1503,95472,0.546,317,0.627,205,0.518,126,0.627,83,51,0.526,398065068,0.69,260894604,0.935,154385573,1.011,79790219,39674749
1504,95476,1.005,437,0.69,218,1.529,129,0.417,51,36,0.967,710524596,0.673,361181532,2.757,215942287,0.461,57470300,39332909
1505,95492,1.731,71,1.0,26,0.182,13,0.375,11,8,1.47,94244172,1.031,38161943,0.414,18791896,0.672,13286042,7948376
1506,95497,0.743,197,0.487,113,0.617,76,0.306,47,36,1.054,325167072,0.581,158339807,0.829,100133220,0.455,54762165,37649775
1507,95307,3.0,32,-0.111,8,0.125,9,-0.111,8,9,4.28,18409061,0.027,3486481,0.304,3394541,-0.086,2602706,2848964
1508,95313,0.0,1,0.0,1,-0.5,1,0.0,2,2,0.0,220000,0.0,220000,-0.506,220000,-0.002,445000,445999
1509,95316,0.0,5,0.0,0,0.0,0,0.0,0,0,0.0,5523150,0.0,0,0.0,0,0.0,0,0
1510,95319,0.0,2,0.0,0,0.0,0,0.0,0,0,0.0,2199849,0.0,0,0.0,0,0.0,0,0
1511,95323,0.0,2,0.0,2,1.0,2,0.0,1,1,0.073,981707,0.077,914836,2.316,849104,0.055,256081,242762
1512,95326,3.5,9,0.0,2,0.0,2,-0.333,2,3,9.596,7630942,0.046,720158,0.039,688636,-0.467,662764,1244297
1513,95328,0.0,5,0.0,0,0.0,0,-1.0,0,1,0.0,3146220,0.0,0,0.0,0,-1.0,0,328480
1514,95350,3.0,32,0.333,8,-0.333,6,0.5,9,6,6.099,21217280,0.24,2988806,-0.258,2411264,0.324,3249961,2453878
1515,95351,1.867,43,0.667,15,0.286,9,-0.3,7,10,2.636,22102072,1.056,6079243,0.177,2956210,-0.312,2511442,3648439
1516,95354,2.25,26,0.333,8,-0.25,6,0.333,8,6,3.372,12436665,0.748,2844825,-0.396,1627347,1.227,2695995,1210473
1517,95355,1.444,22,0.8,9,0.0,5,-0.286,5,7,1.794,18508778,1.223,6623977,-0.092,2980078,-0.117,3283813,3716837
1518,95356,2.75,15,1.0,4,0.0,2,1.0,2,1,2.922,14406011,1.234,3673050,0.068,1643931,2.808,1539571,404275
1519,95357,1.0,12,0.0,6,0.2,6,0.0,5,5,0.779,7732719,0.201,4347154,1.121,3620432,-0.088,1706574,1872187
1520,95358,1.0,28,0.167,14,0.2,12,0.0,10,10,2.996,20301805,0.462,5080622,0.268,3475629,0.161,2741122,2360141
1521,95360,1.667,8,2.0,3,-0.5,1,1.0,2,1,1.355,4393220,18.436,1865393,-0.893,95978,0.185,894680,754832
1522,95361,0.552,45,0.611,29,0.059,18,0.308,17,13,0.231,40588861,0.642,32967831,0.041,20077014,1.162,19279135,8915823
1523,95363,2.25,39,0.5,12,7.0,8,0.0,1,1,2.031,35725145,2.385,11786555,5.006,3481618,0.159,579650,500000
1524,95367,11.0,12,0.0,1,-1.0,0,0.0,1,1,19.555,8825374,0.0,429350,-1.0,0,0.455,509350,350000
1525,95368,8.0,9,0.0,1,0.0,0,0.0,0,0,4.175,7349467,0.0,1420100,0.0,0,0.0,0,0
1526,95380,0.769,23,5.5,13,-0.333,2,-0.5,3,6,0.222,17295493,3.522,14150849,-0.146,3129028,0.934,3664870,1895429
1527,95382,3.5,9,-0.667,2,0.5,6,0.333,4,3,5.839,8963707,-0.573,1310765,0.943,3067446,0.609,1578344,981079
1528,95385,1.0,2,0.0,1,0.0,1,0.0,0,0,1.556,2412013,0.051,943627,0.0,897700,0.0,0,0
1529,95386,2.0,6,0.0,2,-0.333,2,0.0,3,3,1.791,2843865,0.311,1019000,-0.531,777026,0.722,1658058,962600
1530,95645,0.0,1,0.0,1,0.0,0,0.0,0,0,1.662,662500,0.0,248900,0.0,0,0.0,0,0
1531,95659,0.0,0,-1.0,0,-0.5,1,0.0,2,0,0.0,0,-1.0,0,-0.224,1486600,0.0,1915600,0
1532,95668,3.0,4,0.0,1,0.0,0,0.0,0,0,15.453,2688440,0.0,163400,0.0,0,0.0,0,0
1533,95674,0.5,3,1.0,2,0.0,1,0.0,1,1,1.668,2509438,2.968,940406,0.062,237002,0.057,223258,211270
1534,95953,0.0,7,-0.222,7,0.125,9,0.143,8,7,0.037,7895169,-0.114,7613688,0.244,8593388,0.079,6910542,6404063
1535,95957,0.0,1,-0.5,1,0.0,2,0.0,2,2,0.07,402835,-0.667,376365,0.05,1129399,0.263,1076000,852000
1536,95982,0.0,2,1.0,2,0.0,1,0.0,0,0,-0.757,631250,0.464,2601665,0.0,1776500,0.0,0,0
1537,95991,4.333,16,0.0,3,-0.25,3,1.0,4,2,3.458,7710656,0.045,1729758,-0.285,1655774,2.411,2316271,679145
1538,95993,13.0,14,0.0,1,0.0,1,-0.667,1,3,51.315,11427550,0.068,218437,0.128,204530,-0.896,181292,1746007
1539,96021,1.0,236,0.735,118,1.267,68,1.0,30,15,0.777,77808891,0.752,43792152,1.959,24997236,1.149,8446722,3931009
1540,96022,0.464,606,0.649,414,0.287,251,0.275,195,153,0.463,362043564,0.806,247431999,0.434,137021329,0.311,95543020,72898719
1541,96035,12.0,13,0.0,1,0.0,1,0.0,0,0,17.739,7236647,0.057,386181,0.0,365250,0.0,0,0
1542,96055,2.857,27,2.5,7,-0.333,2,2.0,3,1,1.897,11538308,3.712,3982869,-0.319,845262,9.813,1241308,114800
1543,96059,0.0,77,0.0,0,-1.0,0,0.154,30,26,-1.0,0,0.333,23952411,0.0,17969796,0.0,0,0
1544,96059,0.0,77,0.0,0,-1.0,0,0.154,30,26,0.0,41894437,0.0,0,-1.0,0,0.226,12773142,10420625
1545,96061,0.058,91,0.344,86,0.208,64,0.019,53,52,0.17,41368006,0.402,35367732,0.369,25226203,0.188,18424907,15508260
1546,96075,0.276,37,0.074,29,0.0,27,0.5,27,18,0.338,15861782,0.341,11854332,0.104,8837735,0.531,8002499,5227024
1547,96080,0.653,372,0.667,225,0.063,135,0.257,127,101,0.453,228549266,0.984,157299458,0.129,79273276,0.454,70223437,48303526
1548,95526,-0.07,53,0.213,57,0.022,47,0.211,46,38,-0.09,27532498,0.297,30266012,0.131,23334755,0.383,20634240,14923525
1549,95527,0.079,68,0.086,63,0.074,58,0.286,54,42,0.08,40017247,0.26,37064450,0.095,29421760,0.486,26869761,18085274
1550,95552,0.038,55,0.178,53,0.047,45,0.194,43,36,0.07,25191863,0.162,23538565,0.161,20250676,0.448,17435972,12044108
1551,95563,0.299,152,0.045,117,-0.018,112,0.175,114,97,0.364,95873293,0.048,70305252,0.044,67079215,0.423,64270584,45178121
1552,95595,0.556,14,-0.4,9,-0.118,15,0.133,17,15,0.475,6038826,-0.264,4093275,-0.177,5562475,0.355,6762494,4992407
1553,96010,0.538,20,-0.188,13,0.0,16,0.231,16,13,0.437,12760471,0.056,8879203,0.03,8411940,0.37,8164151,5958809
1554,96024,0.164,142,0.151,122,0.01,106,0.296,105,81,0.291,84995550,0.221,65819875,0.04,53901584,0.348,51819482,38446437
1555,96041,0.186,115,0.09,97,0.011,89,0.313,88,67,0.174,54750605,0.189,46651051,0.034,39223212,0.403,37921806,27021015
1556,96046,-0.421,11,-0.05,19,-0.333,20,1.308,30,13,-0.303,6057902,-0.045,8693776,-0.081,9098780,0.866,9896146,5302750
1557,96048,0.208,58,0.231,48,-0.049,39,0.242,41,33,0.34,32402878,0.216,24189394,-0.051,19899215,0.345,20962558,15587737
1558,96052,0.17,193,0.204,165,0.054,137,0.14,130,114,0.231,103193149,0.255,83830799,0.123,66794628,0.188,59455197,50059588
1559,96091,0.313,218,0.038,166,-0.036,160,0.169,166,142,0.418,144191968,0.125,101700310,0.067,90424870,0.238,84732924,68420555
1560,96093,0.472,159,0.714,108,0.068,63,0.735,59,34,0.444,85100140,0.854,58945121,0.169,31787136,0.863,27196133,14595951
1561,93201,0.0,8,0.0,0,0.0,0,0.0,0,0,0.0,2922804,0.0,0,0.0,0,0.0,0,0
1562,93207,0.0,173,0.081,173,0.067,160,0.364,150,110,0.102,81119701,0.19,73606975,0.248,61842042,0.543,49549521,32112608
1563,93208,0.0,54,0.0,0,0.0,0,0.0,0,0,0.0,24890218,0.0,0,0.0,0,0.0,0,0
1564,93218,0.0,3,0.0,0,0.0,0,0.0,0,0,0.0,1527685,0.0,0,0.0,0,0.0,0,0
1565,93219,0.75,7,-0.333,4,-0.25,6,0.333,8,6,1.375,2710012,-0.16,1141107,-0.219,1357800,0.276,1738733,1362428
1566,93221,4.167,31,0.0,6,1.0,6,0.0,3,3,6.349,27788041,0.738,3781415,0.544,2176143,0.502,1409400,938350
1567,93223,2.2,16,-0.444,5,2.0,9,0.0,3,3,3.255,7139037,0.078,1677607,1.129,1556431,0.044,731157,700419
1568,93235,3.0,4,0.0,1,0.0,1,0.0,1,1,2.946,1092447,0.08,276840,0.066,256395,0.063,240472,226188
1569,93244,0.6,8,0.0,5,0.0,5,0.0,0,0,0.376,7939562,7.548,5769746,0.0,675000,0.0,0,0
1570,93247,2.0,12,-0.2,4,-0.167,5,1.0,6,3,0.827,4110945,0.005,2250463,-0.146,2240343,2.075,2623478,853298
1571,93256,0.8,9,-0.444,5,2.0,9,2.0,3,1,1.078,2491597,-0.378,1198910,1.5,1926117,0.932,770592,398834
1572,93257,1.275,207,0.4,91,0.413,65,0.15,46,40,1.838,94015788,0.576,33126562,0.234,21013143,0.65,17030167,10322436
1573,93260,0.005,219,0.079,218,0.141,202,0.273,177,139,0.095,102319165,0.168,93403484,0.356,79975222,0.445,58991181,40829105
1574,93262,0.0,7,0.4,7,0.0,5,0.25,5,4,0.066,3497768,0.465,3280831,-0.031,2239376,0.808,2310030,1277635
1575,93267,1.6,13,-0.375,5,3.0,8,-0.5,2,4,1.077,5356245,-0.273,2578326,1.031,3548865,-0.005,1747067,1756168
1576,93270,1.0,12,-0.143,6,0.4,7,0.25,5,4,0.887,7135699,0.237,3781126,0.307,3055815,0.433,2337706,1630781
1577,93271,0.188,574,0.917,483,0.491,252,1.139,169,79,0.264,418498684,1.139,331209589,0.691,154873029,1.573,91612339,35608948
1578,93272,2.0,3,-0.5,1,1.0,2,0.0,1,1,1.802,760968,-0.306,271590,0.626,391195,0.052,240630,228750
1579,93274,2.778,68,-0.4,18,1.727,30,0.0,11,11,4.024,30285576,-0.277,6027731,1.147,8336894,0.119,3882636,3468457
1580,93277,2.083,37,0.714,12,1.333,7,-0.25,3,4,1.001,16982829,0.876,8486056,2.673,4522355,-0.176,1231170,1493551
1581,93286,1.167,26,0.2,12,0.667,10,2.0,6,2,0.922,19200667,-0.142,9988854,0.261,11644514,2.188,9231038,2895144
1582,93291,2.3,66,-0.487,20,4.571,39,1.333,7,3,1.47,26319075,0.198,10655320,3.083,8891252,1.765,2177411,787462
1583,93292,1.769,36,-0.278,13,0.8,18,1.0,10,5,2.236,17101952,0.205,5284160,0.248,4386130,1.433,3514268,1444394
1584,93603,-0.066,57,0.109,61,0.31,55,0.4,42,30,0.029,27251249,0.12,26490142,0.438,23662438,0.664,16458130,9890128
1585,93615,1.0,6,-0.25,3,0.0,4,0.0,4,4,2.292,2820541,0.168,856752,-0.334,733469,0.659,1101457,663766
1586,93618,1.167,13,0.0,6,1.0,6,0.5,3,2,1.465,5360127,-0.138,2174362,0.312,2523526,1.835,1923904,678612
1587,93647,0.923,25,-0.071,13,0.75,14,0.6,8,5,0.947,10475766,0.191,5381663,0.472,4516886,2.515,3067899,872708
1588,95305,0.0,26,0.0,0,0.0,0,0.0,0,0,0.0,12982009,0.0,0,0.0,0,0.0,0,0
1589,95310,0.175,363,0.184,309,0.061,261,0.194,246,206,0.204,255104695,0.233,211801075,0.151,171756086,0.216,149226049,122706121
1590,95321,0.077,2020,0.167,1876,0.143,1608,0.199,1407,1173,0.153,1516420591,0.267,1314838930,0.258,1037898331,0.293,825269312,638089926
1591,95327,0.288,671,0.451,521,0.238,359,0.3,290,223,0.343,431553411,0.557,321308417,0.376,206373826,0.375,150012156,109090632
1592,95329,0.214,312,0.397,257,0.296,184,0.164,142,122,0.303,212092426,0.532,162755486,0.473,106202937,0.31,72087775,55030124
1593,95335,-0.01,862,0.09,871,0.121,799,0.163,713,613,0.039,556385440,0.159,535589580,0.239,461996682,0.246,372985216,299322535
1594,95346,0.0,707,0.079,707,0.048,655,0.132,625,552,0.063,475625153,0.17,447391996,0.137,382330359,0.235,336226886,272199666
1595,95370,0.129,4574,0.224,4053,0.063,3310,0.125,3113,2766,0.199,3574855668,0.304,2980925472,0.132,2286660131,0.169,2020586078,1728510720
1596,95372,0.152,364,0.192,316,0.1,265,0.153,241,209,0.22,260859797,0.327,213812293,0.168,161096642,0.266,137902176,108926785
1597,95379,0.202,738,0.411,614,0.121,435,0.285,388,302,0.212,532908693,0.538,439651250,0.193,285919161,0.359,239591721,176271619
1598,95383,0.018,1994,0.091,1958,0.086,1795,0.115,1653,1483,0.087,1570261968,0.18,1444119826,0.182,1224246640,0.184,1036073220,875300844
1599,91320,2.139,653,0.552,208,0.241,134,0.227,108,88,2.139,924975669,0.672,294717369,0.405,176221353,0.375,125390670,91176679
1600,91360,2.35,412,0.618,123,0.134,76,0.117,67,60,2.051,490976836,0.748,160899907,0.228,92046526,0.282,74945923,58465613
1601,91361,1.102,1011,0.108,481,0.196,434,0.613,363,225,1.414,1659989092,0.154,687617384,0.279,596112624,0.889,465899483,246635485
1602,91362,2.044,828,0.619,272,0.292,168,0.413,130,92,1.985,1382241246,0.683,463113479,0.448,275160174,0.736,189982669,109463102
1603,91377,2.588,427,0.506,119,0.039,79,0.288,76,59,2.669,529723619,0.745,144368404,0.142,82724601,0.484,72421773,48795474
1604,93001,0.567,467,0.257,298,0.209,237,0.463,196,134,0.533,464473522,0.359,303046392,0.513,222935904,0.929,147318765,76370943
1605,93003,2.05,244,0.702,80,0.146,47,0.708,41,24,1.766,341089327,0.82,123312407,0.313,67761130,1.367,51618131,21809108
1606,93004,1.727,60,0.571,22,0.556,14,2.0,9,3,1.34,46507201,0.394,19874703,0.49,14252699,7.07,9568431,1185680
1607,93010,1.587,119,0.278,46,0.2,36,1.0,30,15,2.028,170068862,0.252,56163831,0.165,44847715,1.544,38502413,15132282
1608,93012,1.135,316,0.298,148,0.226,114,0.632,93,57,0.983,525741426,0.352,265140834,0.434,196130439,0.958,136783769,69858152
1609,93015,0.309,195,0.12,149,0.684,133,0.549,79,51,0.388,183400525,0.177,132096333,1.115,112258946,0.943,53071700,27314540
1610,93021,0.913,503,0.414,263,0.31,186,0.868,142,76,0.978,614703849,0.549,310763685,0.385,200655422,1.092,144876673,69239576
1611,93022,1.26,217,0.778,96,0.742,54,0.348,31,23,1.582,251087355,0.847,97251564,1.008,52656220,0.825,26226463,14372007
1612,93023,0.596,1293,0.355,810,0.694,598,1.04,353,173,0.495,1633742528,0.429,1093057231,0.873,765024470,2.002,408503011,136064857
1613,93030,1.2,33,0.071,15,0.167,14,-0.077,12,13,1.277,25747829,0.131,11307254,0.092,9999567,0.325,9153490,6908418
1614,93033,1.286,96,0.75,42,-0.111,24,0.35,27,20,1.52,56785697,0.436,22535726,-0.029,15689632,0.684,16166162,9601058
1615,93035,1.375,38,0.143,16,-0.067,14,0.25,15,12,1.397,35301868,0.234,14730569,0.177,11937756,0.294,10139015,7838014
1616,93036,0.679,47,0.647,28,-0.105,17,0.267,19,15,0.843,37383262,1.205,20281838,-0.086,9196226,0.833,10063831,5491399
1617,93040,0.417,34,0.263,24,0.462,19,0.3,13,10,0.678,18015545,0.278,10734662,0.793,8400250,0.335,4686138,3509512
1618,93041,3.0,24,0.0,6,0.5,6,0.333,4,3,4.335,14361148,-0.169,2691794,0.847,3240115,0.281,1754555,1370184
1619,93060,0.443,391,0.226,271,0.348,221,1.05,164,80,0.451,422222335,0.28,290915761,0.517,227315152,1.98,149820077,50269341
1620,93063,0.955,739,0.189,378,0.116,318,0.14,285,250,1.087,775393111,0.3,371484476,0.21,285755530,0.339,236205355,176411424
1621,93065,1.648,932,0.558,352,0.209,226,0.345,187,139,1.719,1188952886,0.648,437208990,0.335,265247291,0.554,198744856,127857672
1622,93066,0.438,105,0.237,73,0.093,59,4.4,54,10,0.49,174820815,0.307,117308882,0.141,89740294,5.257,78633220,12567313
1623,95605,1.222,20,8.0,9,0.0,1,-1.0,0,2,1.997,12039860,14.878,4017070,0.0,253000,-1.0,0,594150
1624,95606,-0.2,4,0.25,5,1.0,4,0.0,2,0,-0.133,3212788,0.16,3705978,0.831,3195828,0.0,1745200,0
1625,95607,-0.167,5,2.0,6,1.0,2,0.0,1,0,0.029,4234553,2.301,4115264,1.625,1246840,0.0,475000,0
1626,95612,0.0,1,0.0,1,0.0,0,-1.0,0,1,0.058,207365,0.0,195999,0.0,0,-1.0,0,420000
1627,95616,0.333,4,0.5,3,0.0,2,-0.333,2,3,0.359,4467207,1.304,3286847,-0.124,1426726,-0.288,1629149,2288055
1628,95618,0.2,6,4.0,5,0.0,1,0.0,1,0,0.007,5738325,9.741,5698700,-0.196,530550,0.0,660150,0
1629,95627,6.0,7,0.0,1,0.0,0,-1.0,0,1,3.088,3742542,0.0,915600,0.0,0,-1.0,0,677368
1630,95637,0.667,15,0.8,9,1.5,5,0.0,2,0,0.796,12956791,1.046,7212858,0.937,3524577,0.0,1820000,0
1631,95679,0.111,10,0.8,9,-0.167,5,0.5,6,4,0.185,8020953,1.325,6766543,-0.13,2910381,0.761,3345916,1900350
1632,95691,-0.276,21,3.833,29,-0.8,6,0.034,30,29,0.316,12152665,2.835,9236730,-0.691,2408478,0.099,7784407,7080748
1633,95694,0.484,46,0.348,31,1.091,23,1.75,11,4,0.614,52785430,0.597,32714043,1.043,20480738,2.133,10026137,3199884
1634,95695,1.5,15,0.5,6,0.0,4,0.0,4,4,1.119,12300498,0.531,5803620,0.061,3789502,0.074,3570525,3324938
1635,95698,0.0,1,0.0,1,0.0,1,0.0,1,1,0.067,518454,0.073,485752,0.114,452692,0.05,406220,387000
1636,95776,0.0,10,0.0,0,-1.0,0,0.0,2,0,0.0,6098519,0.0,0,-1.0,0,0.0,2144850,0
1637,95937,0.0,1,0.0,1,0.0,1,0.0,1,1,0.067,918984,0.072,861534,0.061,803834,0.05,757651,721841
