zipcode,State,CountyName,City,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
93626,CA,Madera County,Friant,385700.53100005345,399887.0902201573,411118.4569096645,434235.4325280439,445013.1811110867,458564.6223666845,533216.7594984003,603482.9632115053,597473.8453727036,611280.4498343078,617250.331944967
96047,CA,Shasta County,Igo,,,,,301157.1749128419,313300.32708203566,359386.7860380772,374169.2939717061,347706.7693785474,341415.2229781922,341572.0488269689
93243,CA,Kern County,Frazier Park,191653.22362368705,207979.18608583044,224644.5334658611,247948.56057627776,262252.10594473075,282005.05129652325,337686.14848209993,376224.7044535496,369468.7644010349,380320.38110975985,392648.22924440354
95374,CA,Merced County,Stevinson,311391.06654837256,354491.7952040558,377179.7939722037,412611.9819779,436383.74383622763,444936.097866001,556126.1642458761,635219.1843001097,623407.1471870961,654105.662554019,662036.7547446814
93271,CA,Tulare County,Three Rivers,282333.01031245774,297526.4801273406,324313.9464871977,346939.2683895571,369331.7476576494,385688.3586603389,462779.2450950425,525094.3306616134,519799.35658196156,521190.0715698765,535765.3353358569
93651,CA,Fresno County,Prather,316710.50150274765,334852.6010672752,355306.068164129,377758.7156572395,393552.90803612483,408120.25030543073,486498.0161032726,538430.3128517453,531823.8067175228,538244.3880842827,557817.0202541043
96028,CA,Shasta County,Fall River Mills,,200384.8173519884,214282.2895456596,224154.56205928148,231503.66818726397,235542.3036483371,276816.0706478259,300247.35004903225,290398.7638733566,295622.48030420154,296127.5733581243
94937,CA,Marin County,Point Reyes Station,929731.7926919166,1016336.1244931676,1080962.997061323,1149594.3130468957,1143286.1425850862,1209015.3282151688,1383587.8178157548,1550445.689350379,1432622.3246473903,1477262.5183406088,1467596.2996887222
96025,CA,Siskiyou County,Dunsmuir,123627.05993873284,131787.4962107816,139685.4359574618,153747.28668433733,174447.13474995978,190351.30386565402,225130.3209884516,252229.44916882494,245740.42713894905,236987.62263053935,229598.55753087354
96096,CA,Shasta County,,,,,,329579.8067414545,346972.24609788577,403086.9427540814,437520.22942959535,406348.62923156674,394135.47588496265,393596.2581201131
94511,CA,Contra Costa County,Bethel Island,366727.8623797461,402682.95170821995,438692.88789470657,480047.1006027123,487043.02625384036,513989.7509647308,609722.9754604987,665487.7553676681,639430.6132121332,653970.4512854518,655042.1412418033
95560,CA,Humboldt County,Redway,,,,442608.28524294443,457055.99969126075,439591.8024555319,470866.85227377986,495042.5546951957,446935.5030332008,390211.55162643065,351150.895158983
96146,CA,Placer County,Olympic Valley,605548.9535595793,607434.1834474042,614631.7558482053,641325.3335297183,653250.8625250104,668147.6287149186,858674.1403899868,1001720.8464567234,959819.5643135092,969978.2123525328,988951.7722194388
95916,CA,Butte County,Berry Creek,223361.91821533375,247297.43702029545,262966.9705245613,291197.87652717164,315063.9477027489,315624.5726635701,358387.1001890002,342687.86904393457,286113.576216462,257175.3150413411,250542.79088561103
95329,CA,Stanislaus County,La Grange,218285.1934965755,247987.26970730835,274826.67827430624,296298.2895785167,307305.8873370408,314816.2117264741,379423.95121694566,420751.1744148635,408063.25326191384,408897.9958801423,410251.5276438815
95465,CA,Sonoma County,Occidental,783286.2143306284,861253.6611893185,910521.9515161013,999420.9941788999,993467.5226369803,992302.4310593576,1137244.1229347617,1189653.7054057373,1158006.8431328137,1136565.170284699,1127118.233090702
95567,CA,Del Norte County,Smith River,239929.94281616504,262536.4371983949,276839.1170506478,305959.2699572709,322036.8303719988,348183.5839040983,393635.7735319662,430963.60806004755,427833.3736569763,433667.5727336814,444953.25216948614
93601,CA,Madera County,Ahwahnee,270936.55984385085,278107.25628596224,290660.82892323605,326436.2554289326,337370.3827775382,349136.3921631083,421749.6384071058,474908.77429191984,458888.83010883187,470532.3396211041,488480.4464601706
95303,CA,Merced County,Ballico,451086.84401069704,481563.1819689158,525083.4845859628,574396.2011892494,601346.4464998626,616041.2776983265,767377.4537366094,873221.3121482922,808355.7761720879,812968.3018976349,820145.2052437806
95449,CA,Mendocino County,Hopland,408711.9102060029,467637.5974404732,531176.8776452951,586788.9184734091,610235.988870517,634255.5150427115,728470.7186289629,738330.0856619555,652248.2468071183,619684.8607692638,605741.2745430594
96027,CA,Siskiyou County,Etna,167961.77199127898,179649.28668374234,185859.3054829724,194674.50060824913,209344.92543335565,214460.4648667248,254735.09404521785,282119.35510288697,277085.2470331941,279389.23219642456,278440.4226439965
95441,CA,Sonoma County,Geyserville,868082.8121814601,966625.6917444858,1021572.3911095877,1122935.4410311703,1143690.488726963,1170756.529306033,1334108.4529921918,1366780.5322461168,1260294.6088203883,1179210.9021637323,1184465.2557714921
95977,CA,Nevada County,Smartsville,270990.3414681611,307077.0452212977,332236.46335418563,363998.2305020182,370873.35142627894,391713.8530214654,464957.93604585464,506514.75691123743,473445.99460393935,472745.5618524035,467896.62642052514
95612,CA,Yolo County,Clarksburg,,621851.318765005,674974.78638036,711426.4688639214,739678.4339773232,764200.1248394935,866537.8575693747,961571.1919551562,857332.8260285174,852682.3263602852,817609.9368324475
93650,CA,Fresno County,Fresno,126612.85086963359,139442.58793778322,150509.33274298458,173314.85222893645,187686.33805274637,199679.0522178194,230274.38196948104,266064.91091264936,270586.5354349099,285460.32777652534,289475.4316265916
93653,CA,Madera County,Raymond,259673.2732630412,275713.5079436097,294470.5029641123,337778.8583223662,349145.8390762649,358305.06550031784,443458.8735261367,490119.0947136612,465088.5740390923,467738.33398544084,477944.07728361554
96109,CA,Lassen County,Doyle,94257.49417858233,108379.17393130127,129089.4317114515,155459.1287167743,165107.0977134528,169953.05535450575,199659.14692981436,207676.10376340218,197061.0217983103,182340.1002152475,180501.92637822602
95975,CA,Nevada County,Rough and Ready,350785.7956324126,384509.31021242536,408857.82018819125,435827.5961597685,444399.2115238856,465865.15163284214,558985.2928735346,595729.0008242008,559551.6205899378,543178.2415826112,536656.8630740545
95690,CA,Sacramento County,Walnut Grove,344203.73088520294,372878.9175535312,406819.6363068209,437818.89722521155,448236.45981170674,474136.837792197,537798.6375676221,580061.7201966625,544615.1119050671,547329.9715586017,554322.1633546015
95369,CA,Merced County,Merced,249971.74637659022,269160.6615452118,297181.4173705795,312741.8345135438,334139.506373932,349692.50584234676,413134.76381593174,460420.5992141279,444795.69517319,460995.816898797,464640.50851643307
94924,CA,Marin County,Bolinas,1113178.2499745218,1291526.6482709756,1396015.404202067,1539776.6267259596,1537889.077777249,1634467.0450715888,1835013.323370687,1979350.470811241,1877366.6016086044,1873378.3238032444,1766374.4569422551
96051,CA,Shasta County,Lakehead,,216660.3533912155,234336.7828128128,252801.81867236763,260358.41171410333,273346.01637806714,318116.8617829793,341509.51362876606,330895.377376437,339343.7704182089,337783.21785729815
95615,CA,Sacramento County,Courtland,385037.13563701557,411030.399327527,443584.50516824325,477882.75385553826,485663.7600507647,496927.8266119484,563039.7165429846,607925.5889132335,583853.2225580973,605462.764034076,606343.7062137505
92086,CA,San Diego County,Warner Springs,330051.36443151877,367004.32357643126,402345.7921969608,437835.12790619634,431834.4796451703,444774.1501210467,518840.6779655666,577683.0371384256,551079.5074703441,566444.2768220025,555560.8849203329
92322,CA,San Bernardino County,Crestline,142867.53118825378,155368.7168895577,180874.766798337,216159.1514752804,221948.52358679287,235382.49441916368,296320.3136231433,352891.86359191546,348690.67690642667,348318.85848622146,345100.1874861205
95689,CA,Amador County,Volcano,253171.47039208983,277206.22947065654,303439.9947323957,328446.46840185294,337395.45189929986,343007.82708106475,403747.3913360979,438446.21027448185,414557.23453538195,410781.03081206867,412937.2730251586
93426,CA,Monterey County,Bradley,433034.01981446263,448515.23882641183,481847.11797571153,506032.8018536826,500320.8058030863,520704.3167443687,585718.5284543379,641375.6011010084,644680.7294110674,648936.2796889861,657771.2975284173
96048,CA,Trinity County,Weaverville,,,,,292162.63999228855,308606.73607766937,352782.4576456141,360744.5048740718,316938.58431367256,285580.34559438133,271912.24149387993
95830,CA,Sacramento County,,572189.2799116075,604135.0148375178,638957.324676609,689921.1555398136,719367.1106341687,737489.8907070063,891939.6053582653,990794.4911163313,958811.3020066883,1001570.4042345545,1016752.5121305782
93205,CA,Kern County,Bodfish,93281.80811091173,99575.2600315517,105735.25323199322,115772.51664853697,123602.40131306359,131034.5156385451,151797.6930530929,171896.102319248,176318.62328799732,181824.90776450172,185637.17890896325
95258,CA,San Joaquin County,Woodbridge,335667.64136505465,356273.71204158774,381787.0396003609,416282.69573235285,432823.1628122902,461682.5186111506,538591.1402432481,594819.90307846,578527.4771742747,592816.5313267596,599995.4499638287
95641,CA,Sacramento County,Isleton,230055.1995164797,260393.6908490999,278319.2244183083,299453.3164263259,310417.9657302336,332985.83016019367,385631.4850472801,429778.48152884835,407250.31492550083,409803.9661633197,414310.8897437204
95525,CA,Humboldt County,Blue Lake,356313.4309967694,372343.7552138111,405962.1770747858,437762.164478745,461603.3404687121,471683.0446501419,528353.373355218,573214.2446111373,538906.8211972208,508231.81616153166,485691.7974449369
92401,CA,San Bernardino County,San Bernardino,125334.50564540482,138259.68799930523,164388.47136039048,192923.0646531187,194961.30697501477,219467.10049253868,275907.5322326702,333644.92240207776,351544.8273998696,376089.54320517316,378615.0125892576
92230,CA,Riverside County,Cabazon,124020.73368405503,137532.08125793657,148938.33074229353,174348.93565595563,187091.56978061912,207617.45774240172,249574.49671888398,295436.3539435902,305788.2959883352,328248.9725815724,334093.02769886213
94060,CA,San Mateo County,Pescadero,959910.0596355898,1004226.6514334256,1091814.8902443808,1224503.8764844446,1206803.4227224176,1252826.8635008486,1453144.0911894797,1502239.3420550104,1305037.3904938225,1285067.4407475698,1252609.3496086898
95635,CA,El Dorado County,Greenwood,305961.2676907949,342256.9583765142,374609.5672765034,392802.94185415556,397890.0014838811,398623.73395851295,468060.1350809636,502008.16133073485,488553.71462744335,497803.402724765,495957.19598833314
96118,CA,Sierra County,Loyalton,112876.14721024135,128963.05316697962,147283.0289644346,177010.70417499263,191151.69060003688,201812.6413657087,240137.50313566255,275013.9179697955,281405.2699743265,285444.01688367396,291491.67516999715
92549,CA,Riverside County,Idyllwild,242921.7081322207,254114.37609021642,284039.0422312924,329152.921641992,342268.8233305939,356477.96591844835,444327.41243633133,528191.6789551153,514069.07231592084,504044.4723877563,498690.60265780496
95528,CA,Humboldt County,Carlotta,371121.13190909056,415940.48192843486,477636.78624734894,514265.9289591532,523549.9132273971,532211.3948903369,548916.9614944615,552006.2431604746,484949.7382536672,418138.0294449728,381268.1577028012
95313,CA,Stanislaus County,Crows Landing,370701.0208089586,411684.4786614866,456871.885468404,512097.5629352464,541546.5279169427,575832.8378708073,676199.852508681,733133.7876574411,679951.78487988,711958.5547967065,720471.8841378635
92305,CA,San Bernardino County,Angelus Oaks,150079.65997019465,156790.75132487898,186678.4290301632,217055.40034209238,221993.99031779356,232736.45704622052,284723.64382894087,329975.0959210923,320475.35144297883,321458.6350711244,316848.02347160166
95439,CA,Sonoma County,Fulton,589480.0192475086,651782.3880828271,720127.4072511396,786620.5245439728,796891.7151417397,806775.5537180294,916220.4667079588,980703.9263208926,953908.869188726,979231.016603809,1004164.83128044
95372,CA,Tuolumne County,Soulsbyville,,,,,,,367505.1544863646,403799.4721092913,397342.0710177428,397102.40278991294,400527.02980960975
91905,CA,San Diego County,Boulevard,231917.69109790155,262406.27380334545,294558.1177991293,325234.1543429095,333101.03718045534,367100.8333175997,420235.16847888654,480278.2147312229,476959.9545952135,485847.2612668006,476046.2315631186
95957,CA,Sutter County,Meridian,247739.41737465156,268258.7129434122,293293.41057802783,318285.0047139979,336338.55692964955,360901.14561312785,416541.1310928354,458970.7282083489,415159.60687890317,413263.440674788,418885.5731304854
95421,CA,Sonoma County,Cazadero,410755.2661980321,464034.2242526133,496658.3064734422,538415.6156070448,532203.3246627921,546994.3129493577,612370.2754541129,653326.192749125,614281.3894754635,589219.6071559313,585315.956826103
95645,CA,Yolo County,Knights Landing,229417.8740097389,255587.79061157908,283039.6728143029,309089.7308699227,320133.44864505064,335118.3199503846,388304.63037611684,432070.03553728457,418240.4012088927,419871.62628613855,425641.0018301708
92242,CA,San Bernardino County,Earp,169552.55347993647,168265.9668117777,183192.5802822508,209937.20180526093,199495.0331321111,212181.57975546762,275708.0958925939,290275.30718896753,240858.75190245968,200294.43178158518,194136.94022844135
95462,CA,Sonoma County,Monte Rio,411351.83595471905,453318.24007565464,487484.1124778112,548576.3018987336,536899.750693533,531880.3998690278,604708.6472811644,656949.0979067838,607015.7416932317,571758.6602440121,559720.724393755
95389,CA,Mariposa County,Yosemite National Park,347572.64893343044,385649.7728011424,437568.07581997104,497361.99634839705,536066.5494670264,584414.889674022,722092.1848169608,762014.7499215747,702704.741079044,708162.216879623,670877.9034996082
96103,CA,Plumas County,Graeagle,227200.94416131734,238846.5587599463,257313.08556353653,281532.2735189007,299047.3117318531,308905.7523591242,361397.2267693064,413907.80136448593,414280.65005547134,415750.0337282655,408020.10987780226
