ZIP Code,Nonrenewed Policies (by Company),% Market Units,New Policies,Total Res Units,% Change - Expiring Policies,Nonrenewed Policies (by Owner),Renewed Policies,% Change - Nonrenewed Policies (by Owner),% Nonrenewed Policies (by Company),% Change - Earned Premiums,Housing Units,% Change - Renewed Policies,Voluntary Market Units,% Change - Nonrenewed Policies (by Company),% Change Median Income,% Change - New Policies,Earned Premium ($),% Nonrenewed Policies (by Owner),% Change - Zillow Home Value,Avg % White-only Pop,Avg Median Income,Fire Disasters 5y,% Change White-only Pop,Fire Disasters 10y,Median Gross Rent ($),Claims (Fire and Smoke),% Change - Losses (Fire and Smoke),Losses (Fire and Smoke) ($),Median Owner Cost ($),All Disasters 10y,% Change - Claims (Fire and Smoke),Zillow Home Value 2018 ($),Zillow Mean Home Value ($),Zillow Home Value 2020 ($),Zillow Home Value 2019 ($),Median Home Value - Census ($),Zillow Home Value 2021 ($),All Disasters 5y,All Disasters 1y,All Disasters 3y,Fire Disasters 1y,Fire Disasters 3y
95959,1809.0,0.6101741022850925,4421.0,7352.0,0.0767006543905037,2480.0,22882.0,0.474012474012474,0.0665783371977476,0.9764866655704134,8925.0,0.0163209792587555,4486.0,0.8653846153846154,0.2639334880615521,0.0541353383458647,53908974.0,0.0912737845497037,0.2603706602041111,90.45714285714288,70153.0,2.0,-6.399999999999992,3.0,1424.0,76.0,1.4944242176314173,5017411.0,683.0,3.0,-0.5,469478.2231,511566.095025,515856.6977,469212.8813,519400.0,591716.578,2.0,0.0,2.0,0.0,2.0
95961,693.0,0.9990134418547292,5732.0,8109.0,0.1231110494939691,3894.0,25920.0,0.2337807606263982,0.0227160979447339,0.4657175251080232,9982.0,0.1267281105990783,8101.0,-0.3744855967078189,0.6486303882014555,0.1489520958083832,23119428.0,0.12764283607041,0.4699962722279087,70.2,63996.42857142857,3.0,-12.599999999999994,4.0,1124.0,93.0,-0.0026898650801814,4537112.0,470.0,7.0,0.263157894736842,288926.4616,344180.5821,349881.3444,313193.7009,292400.0,424720.8215,6.0,1.0,3.0,0.0,2.0
95963,314.0,0.9975240715268224,1738.0,3635.0,0.0346695557963163,1304.0,13398.0,0.1394557823129252,0.0209110282365476,0.3117611896071326,6223.0,0.0293139921426413,3626.0,-0.1123595505617978,0.5469580892293826,-0.0305164319248826,11640112.0,0.0868407032498668,0.3954138007621719,75.62857142857142,54525.857142857145,2.0,-23.200000000000003,3.0,1061.0,88.0,-0.3170248021559858,4164602.0,413.0,6.0,0.0384615384615385,265479.9883,313895.378375,325389.5307,294257.555,278200.0,370454.4395,5.0,2.0,5.0,0.0,2.0
95965,609.0,0.955737000429738,2457.0,4654.0,0.0176240208877285,1839.0,16050.0,0.2080200501253133,0.0329224781057411,0.2889703219771267,8438.0,0.0073982737361282,4448.0,-0.2253521126760563,0.4721931034482758,0.1269230769230769,18389787.0,0.0994161530976321,0.403306645846625,78.84285714285714,39981.71428571428,7.0,-9.600000000000009,9.0,951.0,1160.0,-0.9739654875579687,91574996.0,532.0,13.0,-0.9753937007874016,223007.6864,268071.617,278935.0788,257395.5344,216400.0,312948.1684,11.0,3.0,5.0,1.0,3.0
95968,55.0,0.9878640776699028,177.0,412.0,0.0603864734299517,134.0,1505.0,0.4814814814814814,0.0324675324675324,0.3841006236423514,507.0,0.0131233595800523,407.0,1.1666666666666663,0.2541268462206776,0.3666666666666667,1454499.0,0.0791027154663518,0.3462119613896726,78.84285714285714,33117.0,7.0,-9.600000000000009,9.0,943.0,7.0,-1.0,546596.0,323.0,13.0,-1.0,209056.3261,249395.1068,262528.1876,244561.7867,156800.0,281434.1268,11.0,3.0,5.0,1.0,3.0
95969,1344.0,0.9046085232903864,2877.0,4036.0,-0.565132314573239,7014.0,24350.0,-0.2051048313582497,0.0410908646202763,-0.6929241196813529,4515.0,-0.6196836930968155,3651.0,-0.148014440433213,0.4955186189480656,-0.4333976833976833,32817862.0,0.2144429497370673,-0.335254739974347,78.84285714285714,55409.857142857145,7.0,-9.600000000000009,9.0,1036.0,18631.0,-0.9999864252839448,4277700148.0,577.0,13.0,-0.9995699155959356,584001.2777,485167.4786,433184.1479,535272.4076,300000.0,388212.0812,11.0,3.0,5.0,1.0,3.0
95970,13.0,0.976,38.0,125.0,0.0973451327433627,39.0,421.0,4.0,0.0274841437632135,0.2078055423457698,233.0,-0.0096153846153845,122.0,0.0,0.716420698673641,0.5714285714285714,405098.0,0.0824524312896406,0.3057695808854175,74.92857142857143,67259.85714285714,2.0,-37.1,3.0,981.0,1.0,-1.0,2151.0,774.0,4.0,-1.0,276878.4166,318401.36665,325111.4903,310076.1457,450000.0,361539.414,3.0,1.0,3.0,0.0,2.0
95971,279.0,0.8918447448757086,1076.0,2293.0,0.0502767527675276,743.0,7870.0,0.5067567567567568,0.0313765182186234,0.7924061270952054,2709.0,0.0316488004083717,2045.0,-0.4590163934426229,0.7003255340793489,0.008230452674897,10665488.0,0.0835582546108861,0.2413944422364902,88.71428571428571,60581.0,4.0,-2.5,6.0,1226.0,52.0,-0.5087114013609366,2804826.0,564.0,9.0,0.8,255247.6185,279803.335525,284221.6118,262881.1368,266100.0,316862.975,7.0,4.0,6.0,2.0,4.0
95973,718.0,0.9914693760184032,5891.0,10433.0,0.079495019232666,4328.0,37161.0,0.0893743793445878,0.0170113962138981,0.4469414551404933,16115.0,0.0797004247708472,10344.0,0.0161290322580645,0.4632629424550604,-0.0631001371742112,40482146.0,0.1025422323311299,0.3351266336363332,78.84285714285714,75865.42857142857,7.0,-9.600000000000009,9.0,1289.0,257.0,-0.6467783340393803,6903228.0,624.0,13.0,-0.4322033898305085,375122.2809,440569.20025,455593.2236,430725.5484,402600.0,500835.7481,11.0,3.0,5.0,1.0,3.0
95979,21.0,0.9652509652509652,110.0,259.0,0.096234309623431,78.0,902.0,1.0,0.0209790209790209,0.627672596961913,308.0,0.0270270270270269,250.0,1.0,-0.1506989699390372,0.5,986743.0,0.0779220779220779,0.2552430088246835,74.92857142857143,33583.71428571428,2.0,-37.1,3.0,681.0,8.0,-1.0,152199.0,353.0,4.0,-1.0,197028.03,221769.5224,233148.0188,209583.9836,250000.0,247318.0572,3.0,1.0,3.0,0.0,2.0
95982,98.0,0.9990338164251208,572.0,1035.0,0.0370370370370369,440.0,3823.0,0.1904761904761904,0.0224719101123595,0.3847138363342461,1169.0,0.0286320254506893,1034.0,-0.21875,0.1731636363636363,0.1832061068702291,3396976.0,0.1008942903003898,0.3985583197121038,62.22857142857142,83344.85714285714,2.0,-20.0,3.0,1166.0,12.0,1.157318618238152,582617.0,537.0,6.0,-0.25,279453.2348,327290.63345,337640.9494,301236.7031,292700.0,390831.6465,5.0,1.0,3.0,0.0,2.0
95987,105.0,0.9976152623211448,616.0,1258.0,0.0720647773279352,421.0,4562.0,-0.0701754385964912,0.0206367924528301,0.3405875262440083,2055.0,0.086837294332724,1255.0,0.0740740740740741,0.5671588594704684,-0.0718562874251497,4095933.0,0.0827437106918239,0.3925590756364885,74.92857142857143,73015.14285714286,2.0,-37.1,3.0,1197.0,8.0,4.909632571996028,423513.0,498.0,4.0,0.0,251121.5178,291138.442775,296994.8707,266735.8339,310300.0,349701.5487,3.0,1.0,3.0,0.0,2.0
95988,209.0,0.9990295972828724,980.0,2061.0,0.0272206303724928,694.0,7636.0,0.0357142857142858,0.0244759339501112,0.2892267203908325,3242.0,0.0084745762711864,2059.0,0.9210526315789472,0.5355711227865343,0.0625,6809127.0,0.0812741538821876,0.3555339328108464,75.62857142857142,57961.42857142857,2.0,-23.200000000000003,3.0,944.0,24.0,0.4141369189254544,1325859.0,549.0,6.0,0.125,207693.4396,242922.296475,252310.4847,230149.7566,244100.0,281535.505,5.0,2.0,5.0,0.0,2.0
95991,817.0,0.999462538965925,5217.0,9303.0,0.0108019973504533,4200.0,34156.0,0.0148011100832563,0.0208562019758507,0.3553437089451388,15255.0,0.0132941176470589,9298.0,-0.0991379310344827,0.4501688244896134,0.0233281493001555,30028516.0,0.1072167053838102,0.3944204190116815,62.22857142857142,55199.28571428572,2.0,-20.0,3.0,1141.0,202.0,0.5545017324345713,10078169.0,493.0,3.0,-0.2962962962962963,271718.773,316723.589675,325672.6092,290612.7712,297900.0,378890.2053,2.0,0.0,2.0,0.0,2.0
95993,675.0,0.9998975619750052,5280.0,9762.0,-0.0027074066911622,4448.0,36237.0,-0.0319148936170212,0.0163201160541586,0.3618964792417822,13044.0,0.0092171016102164,9761.0,-0.3588516746411483,0.3845892578697914,-0.1340057636887608,35750079.0,0.1075435203094777,0.3681516563832674,62.22857142857142,75601.71428571429,2.0,-20.0,3.0,1284.0,150.0,0.5867613129260743,6731664.0,616.0,3.0,0.3214285714285714,335173.4052,385157.054325,392809.3345,354077.4281,353700.0,458568.0495,2.0,0.0,2.0,0.0,2.0
96001,1248.0,0.9871175523349436,6290.0,11178.0,-0.004543542280185,5084.0,40946.0,0.0261538461538461,0.0263970557130166,0.2590266393397238,14563.0,-0.0035094560343146,11034.0,-0.1590214067278287,0.4668883116883117,-0.0403726708074534,48660018.0,0.1075341596514234,0.3464535533756669,84.41428571428573,59553.142857142855,6.0,-6.700000000000003,10.0,1119.0,3568.0,-0.9862205883822311,305198774.0,582.0,14.0,-0.9604229607250756,271777.8123,311493.124,316755.9365,291502.5461,319700.0,365936.2011,9.0,3.0,7.0,2.0,5.0
96002,935.0,0.996828968903437,5628.0,9776.0,0.0223147872656948,4506.0,35385.0,0.0121633362293658,0.0229020722088864,0.4263560791826495,13463.0,0.0192771084337348,9745.0,0.1981566820276497,0.6057020484976963,-0.0473163841807909,36747537.0,0.1103708421104198,0.3569894279275083,84.41428571428573,61721.857142857145,6.0,-6.700000000000003,10.0,1142.0,504.0,-0.12475726209864,10583188.0,604.0,14.0,-0.5024154589371981,266553.0247,306778.434725,313016.2566,285834.8211,280900.0,361709.6365,9.0,3.0,7.0,2.0,5.0
96003,1574.0,0.9661540725480096,8086.0,13591.0,0.0079856115107914,6198.0,47999.0,-0.0386029411764705,0.0282225529396998,0.3915227377900412,19944.0,0.0209068010075565,13131.0,-0.2094972067039106,0.4673028977806842,-0.1561618062088429,58917009.0,0.1111330261246884,0.3444622754670998,84.41428571428573,59094.142857142855,6.0,-6.700000000000003,10.0,1261.0,3326.0,-0.8408405483742347,238980324.0,591.0,14.0,-0.806930693069307,294429.9252,336441.78875,341321.5771,314165.7255,299600.0,395849.9272,9.0,3.0,7.0,2.0,5.0
96007,971.0,0.979234355134906,3945.0,7079.0,0.0202344404130616,2831.0,25269.0,-0.0056022408963585,0.0334009837982869,0.4270450213920622,10427.0,0.0208033285325652,6932.0,0.0935960591133004,0.5715667311411993,-0.1005917159763313,26103231.0,0.0973822709917099,0.3705872757139696,84.41428571428573,51016.71428571428,6.0,-6.700000000000003,10.0,970.0,288.0,-0.5946790071302555,6147256.0,440.0,14.0,-0.6333333333333333,242354.1543,280486.206675,286841.2011,260581.9512,235900.0,332167.5201,9.0,3.0,7.0,2.0,5.0
96013,305.0,0.947819871336669,902.0,1399.0,0.03125,556.0,5006.0,0.3454545454545454,0.0519856826316686,0.4601587773475772,2065.0,-0.0331790123456789,1326.0,1.4705882352941178,0.3314494680851064,0.3902439024390243,5506442.0,0.0947673427646156,0.3527107539617453,84.41428571428573,48242.57142857143,6.0,-6.700000000000003,10.0,875.0,31.0,0.0411786538520571,1396451.0,464.0,14.0,-0.5,145529.8491,168607.906375,174514.5626,157527.4219,169500.0,196859.7919,9.0,3.0,7.0,2.0,5.0
96019,555.0,0.971243304200733,2236.0,3547.0,0.0584527220630373,1514.0,12395.0,0.0637119113573407,0.038371128318584,0.4505944107224622,4289.0,0.0571711830799734,3445.0,0.0776699029126213,0.2216144737632986,-0.1061946902654867,12231842.0,0.1046736725663716,0.4214027547292021,84.41428571428573,52236.71428571428,2.0,-6.700000000000003,3.0,1091.0,637.0,-0.6033183606809187,5864113.0,490.0,3.0,-0.8913857677902621,201483.3471,239681.9184,248553.2794,222302.0625,219700.0,286388.9846,2.0,0.0,2.0,0.0,2.0
96020,208.0,0.8937583001328021,800.0,1506.0,0.0396935933147633,552.0,5100.0,-0.1438356164383561,0.035494880546075,0.7586357057520845,1959.0,0.0518341307814991,1346.0,0.3611111111111111,0.7130013975511567,-0.2314814814814815,8042959.0,0.09419795221843,0.3958992183452319,88.71428571428571,66790.85714285714,4.0,-2.5,6.0,777.0,617.0,739.8639544942199,28613664.0,508.0,9.0,150.75,240523.6911,280690.8166,284679.9517,261812.7912,229200.0,335746.8324,7.0,4.0,6.0,2.0,4.0
96021,594.0,0.9854251012145748,2337.0,3705.0,0.0881801125703565,1585.0,13403.0,0.2354651162790697,0.0381209087408548,0.3097116117814569,6024.0,0.0728497092133455,3651.0,0.0833333333333332,0.3412636145467971,0.2248995983935742,12176320.0,0.1017199332563214,0.4902665644596102,80.8,48662.28571428572,3.0,-16.700000000000003,5.0,963.0,80.0,-0.4229106021223623,3683568.0,438.0,8.0,0.8333333333333333,203920.8193,253803.73610000004,270263.2541,237134.4922,212900.0,303896.3788,6.0,2.0,5.0,1.0,3.0
96022,887.0,0.9566108007448788,3332.0,5370.0,0.0575925925925926,2251.0,18963.0,0.0562613430127041,0.0401339305913759,0.7849632884798143,6209.0,0.0515157939368242,5137.0,0.2803030303030303,0.6757286403196987,-0.0333333333333333,23703612.0,0.1018505949957015,0.384839301316866,80.8,65535.857142857145,6.0,-16.700000000000003,10.0,1132.0,138.0,-0.2821403697856101,8036896.0,485.0,14.0,-0.3879781420765027,265163.7846,308270.115975,316293.8086,284413.6405,263300.0,367209.2302,9.0,3.0,7.0,2.0,5.0
96023,64.0,0.981012658227848,190.0,316.0,0.0208955223880598,141.0,1150.0,0.2413793103448276,0.0472324723247232,0.415782737601974,572.0,0.0140350877192982,310.0,-0.1904761904761904,0.146212603437301,0.1333333333333333,1042163.0,0.1040590405904059,0.4556482824843186,82.74285714285715,34171.857142857145,7.0,-5.699999999999989,10.0,734.0,4.0,-1.0,761749.0,359.0,13.0,-1.0,107183.7026,127017.7763,130722.5374,114143.0926,120300.0,156021.7726,9.0,4.0,7.0,3.0,6.0
96024,47.0,0.7057142857142857,104.0,350.0,-0.0578512396694215,105.0,1277.0,0.263157894736842,0.0328901329601119,0.7339602672370076,498.0,-0.0982142857142857,247.0,0.875,0.1471982021593629,-0.1904761904761904,2429376.0,0.0734779566130161,0.2272263913439867,84.0142857142857,45482.42857142857,2.0,-6.099999999999994,3.0,1083.0,8.0,-1.0,23361.0,416.0,3.0,-1.0,304977.5534,327092.856475,330991.6087,298125.7615,278800.0,374276.5023,2.0,0.0,2.0,0.0,2.0
96025,244.0,0.8331726133076182,580.0,1037.0,-0.0086538461538461,384.0,3481.0,0.5810810810810811,0.0593818447310781,0.8698109016353524,1417.0,-0.0352811466372656,864.0,-0.3389830508474576,0.1700436283825379,-0.0325203252032519,4258951.0,0.0934533949866147,0.469668784563106,82.74285714285715,38045.857142857145,7.0,-5.699999999999989,10.0,832.0,10.0,-1.0,338259.0,387.0,13.0,-1.0,168980.9253,203152.85405,207986.044,187298.4558,232200.0,248345.9911,9.0,4.0,7.0,3.0,6.0
96027,76.0,0.9307589880159788,311.0,751.0,0.0393811533052039,235.0,2594.0,0.1071428571428572,0.0261617900172117,0.5933459091988944,982.0,0.0390015600624025,699.0,-0.2142857142857143,0.3608334148488702,0.0153846153846153,3202496.0,0.0808950086058519,0.3071756667323371,82.74285714285715,59497.142857142855,7.0,-5.699999999999989,10.0,939.0,12.0,-0.8920030815556932,832953.0,465.0,13.0,0.3333333333333332,209683.47,235580.113175,238318.3298,220225.5232,240800.0,274093.1297,9.0,4.0,7.0,3.0,6.0
96032,100.0,0.9127086007702182,378.0,779.0,0.0669456066945606,254.0,2642.0,-0.0350877192982456,0.0333778371161548,0.702171597633136,1277.0,0.0859375,711.0,-0.25,0.5495868683959861,-0.3917525773195877,3528620.0,0.0847797062750333,0.3709608254566841,82.74285714285715,53952.57142857143,2.0,-5.699999999999989,3.0,946.0,12.0,8.08240668112398,955718.0,399.0,3.0,0.5,209173.1902,240018.37235,245935.7671,218196.2826,253400.0,286768.2495,2.0,0.0,2.0,0.0,2.0
96035,106.0,0.9986737400530504,411.0,754.0,0.0547588005215124,300.0,2791.0,0.0746268656716417,0.0331560838285893,0.2827998802357347,1715.0,0.0623145400593472,753.0,-0.1923076923076923,0.2950881707409369,-0.0638297872340425,2429702.0,0.093837973099781,0.4714912994254934,80.8,42651.142857142855,3.0,-16.700000000000003,5.0,1111.0,28.0,2.915072729163103,2020031.0,397.0,8.0,2.0,200288.7394,248197.50985,266228.2975,231549.8651,223500.0,294723.1374,6.0,2.0,5.0,1.0,3.0
96038,15.0,0.9878048780487804,59.0,164.0,-0.0752688172043011,69.0,630.0,0.5333333333333334,0.0210084033613445,0.2820300811087488,303.0,-0.1137724550898203,162.0,-0.75,0.48515776974964,0.4166666666666667,581687.0,0.0966386554621848,0.4373750098454418,82.74285714285715,52812.142857142855,7.0,-5.699999999999989,10.0,827.0,4.0,12.294741796089504,334111.0,334.0,13.0,2.0,159504.0131,186567.81985000003,186294.0383,171206.1456,213900.0,229267.0824,9.0,4.0,7.0,3.0,6.0
96039,40.0,0.6774193548387096,60.0,186.0,-0.1719457013574661,79.0,711.0,0.9285714285714286,0.0481927710843373,0.3449904310831464,588.0,-0.2745098039215686,126.0,1.6666666666666663,0.2188142149159918,-0.4375,1105068.0,0.0951807228915662,0.294111084502793,82.74285714285715,35797.42857142857,2.0,-5.699999999999989,3.0,705.0,147.0,-1.0,18084136.0,324.0,3.0,-1.0,112699.0938,126134.936225,128746.9346,117248.57,143800.0,145845.1465,2.0,0.0,2.0,0.0,2.0
96041,110.0,0.8703427719821163,317.0,671.0,0.0965417867435158,287.0,2543.0,0.509090909090909,0.0374149659863945,0.5601948558681411,1458.0,0.0549273021001615,584.0,0.25,0.5229840280483055,-0.1159420289855072,3161506.0,0.0976190476190476,0.2825718902996414,84.0142857142857,35176.57142857143,5.0,-6.099999999999994,6.0,627.0,24.0,-0.4719115339367284,1577980.0,406.0,12.0,0.7999999999999998,202861.2076,224167.663,236051.0683,197574.2936,310100.0,260184.0825,10.0,5.0,8.0,2.0,4.0
96044,64.0,0.9475,237.0,400.0,0.0600522193211487,170.0,1337.0,0.2894736842105263,0.0407383831954169,0.4332838457598931,596.0,0.048780487804878,379.0,-0.2352941176470588,0.3963332164504333,-0.081967213114754,1638593.0,0.1082113303628262,0.4446268271778424,82.74285714285715,50315.28571428572,7.0,-5.699999999999989,10.0,829.0,65.0,-0.9468338361190096,3086604.0,354.0,13.0,-0.9310344827586208,166700.2346,196047.562,199690.9834,176979.399,177100.0,240819.631,9.0,4.0,7.0,3.0,6.0
96051,97.0,0.7749627421758569,284.0,671.0,0.0431177446102819,243.0,2111.0,0.5869565217391304,0.0395756833945328,0.6546016810468569,928.0,0.0,520.0,-0.0555555555555555,0.5603715170278638,-0.0576923076923077,4295705.0,0.0991432068543451,0.324541456403997,84.41428571428573,54839.0,6.0,-6.700000000000003,10.0,1141.0,99.0,4.60854692429568,12049244.0,528.0,14.0,0.8484848484848484,253899.2661,287651.90275,293604.8364,266803.4048,269100.0,336300.1037,9.0,3.0,7.0,2.0,5.0
96052,67.0,0.7737104825291181,199.0,601.0,0.015817223198594,158.0,2089.0,0.1999999999999999,0.0289541918755401,0.8601174781859227,923.0,-0.0019157088122605,465.0,0.25,0.6497237569060773,-0.5384615384615384,3143443.0,0.0682800345721694,0.279218873158914,84.0142857142857,46848.71428571428,5.0,-6.099999999999994,6.0,835.0,87.0,-0.9810872125997994,762656.0,522.0,12.0,-0.9852320675105484,254545.369,283160.058125,290726.368,261749.2554,282500.0,325619.2401,10.0,5.0,8.0,2.0,4.0
96055,165.0,0.9981360671015844,660.0,1073.0,0.0447343895619758,495.0,3804.0,0.6265060240963856,0.0369623655913978,0.5507956437367227,1828.0,-0.0020920502092049,1071.0,-0.0588235294117647,0.2174574002223583,0.2391304347826086,3656917.0,0.1108870967741935,0.439580551300317,80.8,53397.28571428572,2.0,-16.700000000000003,3.0,1198.0,18.0,-0.6529908342621638,522641.0,400.0,3.0,-0.3,222753.9913,270700.27362500003,285860.5562,253514.2334,229300.0,320672.3136,2.0,0.0,2.0,0.0,2.0
96057,191.0,0.8965952080706179,576.0,793.0,0.1802853437094682,314.0,2708.0,0.0249999999999999,0.0594460006224712,0.7298775791068979,905.0,0.2250000000000001,711.0,-0.1372549019607842,-0.0269508320885316,0.4558823529411764,4405625.0,0.0977279800809212,0.4868825769537013,82.74285714285715,43405.142857142855,7.0,-5.699999999999989,10.0,1055.0,6.0,3.5631334659467653,370853.0,454.0,13.0,1.0,218588.9858,259344.931525,260032.1401,233742.4457,237500.0,325016.1545,9.0,4.0,7.0,3.0,6.0
96064,187.0,0.9727081875437368,809.0,1429.0,0.0846262341325811,554.0,5180.0,0.3362068965517242,0.0315825029555818,0.428957698480769,2145.0,0.052880820836622,1390.0,0.3999999999999999,0.3128483006233618,0.3128491620111731,5862835.0,0.0935652761357878,0.4239382453226581,82.74285714285715,52155.0,7.0,-5.699999999999989,10.0,827.0,33.0,1.910326991333902,2945956.0,425.0,13.0,0.1999999999999999,186300.8487,217762.9473,224174.6009,195295.436,199100.0,265280.9036,9.0,4.0,7.0,3.0,6.0
96067,386.0,0.9661944623309724,1469.0,3106.0,0.035759493670886,1060.0,11387.0,0.2436974789915966,0.0300787033429439,0.4658778516931159,4571.0,0.0101790101790102,3001.0,0.3561643835616439,0.6097262889879058,0.0825688073394494,15272514.0,0.0825995480402088,0.2994565138449832,82.74285714285715,51583.0,2.0,-5.699999999999989,3.0,1223.0,31.0,-0.4419020789631178,1895012.0,580.0,3.0,-0.4166666666666666,310377.1613,343642.00415000005,340624.6022,320244.6291,320300.0,403321.624,2.0,0.0,2.0,0.0,2.0
96073,246.0,0.9698089956869994,967.0,1623.0,0.0575139146567718,632.0,5744.0,0.0728476821192052,0.0371488976140138,0.8470538617886181,1984.0,0.0454863540937717,1574.0,0.4594594594594594,0.5416187140355266,-0.0136986301369863,9192709.0,0.0954394442766535,0.2884591125604365,84.41428571428573,100551.14285714286,2.0,-6.700000000000003,3.0,2111.0,48.0,-0.3490138970016447,2280522.0,766.0,3.0,-0.125,445121.6717,496873.28795,501615.815,467234.591,451900.0,573521.0741,2.0,0.0,2.0,0.0,2.0
96080,958.0,0.9838537338240532,4627.0,8423.0,0.0235066999772881,3576.0,31276.0,0.1297429620563035,0.0267523038257469,0.4151014287201375,12760.0,0.0131240349974266,8287.0,-0.0046082949308755,0.635647909137842,-0.1552901023890784,32370871.0,0.0998603741971516,0.4044979660231931,80.8,49348.57142857143,2.0,-16.700000000000003,3.0,1021.0,203.0,0.0300022577551011,9086953.0,479.0,3.0,-0.5858585858585859,221600.9536,262850.15815000003,272986.1717,245575.4187,250400.0,311238.0886,2.0,0.0,2.0,0.0,2.0
96088,407.0,0.8088785046728972,1237.0,2140.0,0.0146226415094339,833.0,7375.0,0.2087912087912087,0.0472431804991294,0.9922504286718244,2882.0,-0.0137638962413975,1731.0,0.3877551020408163,0.5357549459755547,-0.069090909090909,12492832.0,0.0966918165989553,0.3436743857692268,84.41428571428573,57402.71428571428,6.0,-6.700000000000003,10.0,964.0,35.0,4.35173759611115,1769232.0,475.0,14.0,-0.5138888888888888,253258.6681,286977.269575,288025.6541,266327.5708,257200.0,340297.1853,9.0,3.0,7.0,2.0,5.0
96091,82.0,0.753030303030303,173.0,660.0,-0.0873440285204991,138.0,1894.0,-0.0769230769230768,0.0387890255439924,0.8431940967189353,833.0,-0.0793650793650794,497.0,-0.3333333333333333,0.1556125921172879,0.2647058823529411,3419650.0,0.065279091769158,0.2881747098774525,84.0142857142857,49210.28571428572,2.0,-6.099999999999994,3.0,936.0,40.0,387.98525252525246,12494672.0,476.0,3.0,34.0,250578.5422,279504.953075,285276.4604,259375.8688,321300.0,322788.9409,2.0,0.0,2.0,0.0,2.0
