ZIP Code,new_policies,renewed_policies,nonrenewed_policies,total_units_x,median_home_value,Avg_Median_Income_2018_2021,earned_premium,earned_exposure,expiring_policies,Climate_Disasters_Avf_10yr,New_and_Renewed_to_Nonrenewed_Ratio,New_and_Renewed_to_Total_Units_Ratio,Housing_Affordability_Ratio,Relative_Housing_Cost_Index,Premium_to_Exposure_Ratio,Nonrenewal_Rate,Renewal_Resilience,market_units,fair_plan_units,total_units_y,pct_market,pct_fair_plan,exposure_22
95356,4574,31162,4217,8601,389900.0,74520.75,34318292,43173,35379,0.0,8.47427080863173,4.154865713289152,5.232099784288269,34754.060770404605,794.9017209830218,0.1191950026852087,0.8808049973147912,8600,1,8601,0.9998837344494826,0.0001162655505173,1643931
95357,1594,11766,1488,3141,340300.0,77146.25,10596452,14056,13254,0.0,8.978494623655914,4.253422476918179,4.411102289482638,30239.593237928977,753.8739328400683,0.1122679945676776,0.8877320054323223,3135,6,3141,0.9980897803247374,0.0019102196752626,3620432
95358,3384,23862,3282,6517,319900.0,62095.25,19238051,28831,27144,0.0,8.30164533820841,4.180758017492711,5.151762815996393,28985.836129760333,667.2696403177135,0.1209106984969053,0.8790893015030946,6507,10,6517,0.9984655516341876,0.0015344483658124,3475629
95360,1678,11720,1507,3213,298300.0,64218.0,9483385,13603,13227,0.0,8.89051094890511,4.169934640522876,4.645115076769753,26946.60829441331,697.1539366316254,0.1139336206244802,0.8860663793755198,3211,2,3213,0.9993775287892936,0.0006224712107065,95978
95363,4157,24706,3718,7083,360300.0,73717.0,23903904,29797,28424,0.0,7.763044647660032,4.074968233799238,4.887610727511971,32146.713305629895,802.225190455415,0.1308049535603715,0.8691950464396285,7076,7,7083,0.9990117181985034,0.0009882818014965,3481618
95365,477,3194,392,858,183900.0,41152.75,2127079,3546,3586,0.0,9.364795918367347,4.278554778554779,4.468717157419613,17308.16030694422,599.8530738860688,0.109313998884551,0.8906860011154489,853,5,858,0.9941724941724942,0.0058275058275058,1168910
95366,2338,18327,2083,4913,522100.0,87171.0,18928763,23277,20410,0.0,9.920787325972157,4.20618766537757,5.989377201133404,45896.37130795593,813.195987455428,0.1020578147966683,0.8979421852033317,4912,1,4913,0.9997964583757378,0.0002035416242621,961387
95367,3389,24031,3265,6553,344800.0,71474.0,20459071,28408,27296,0.0,8.398162327718223,4.184343048985197,4.824131852142037,30848.819329627808,720.1869543790482,0.1196145955451348,0.8803854044548651,6553,0,6553,1.0,0.0,$                                   -
95368,1837,14495,1829,3895,349000.0,81592.0,12495249,16741,16324,0.0,8.92946965554948,4.193068035943518,4.277380135307383,30859.049179175938,746.3860581805149,0.1120436167605978,0.8879563832394021,3895,0,3895,1.0,0.0,$                                   -
95370,6966,29639,6552,9968,342700.0,60253.0,52623488,45320,36191,0.0,5.586843711843712,3.672251203852328,5.687683600816557,31136.690989101015,1161.1537511032657,0.181039484954823,0.818960515045177,6654,3314,9968,0.6675361155698234,0.3324638844301765,2286660131
95374,136,768,105,235,357300.0,49926.0,739722,1085,873,0.0,8.60952380952381,3.8468085106382977,7.156591755798582,33027.37887364428,681.7714285714286,0.120274914089347,0.8797250859106529,235,0,235,1.0,0.0,$                                   -
95376,6695,49118,6539,13378,454200.0,83514.0,47117401,63595,55657,0.0,8.535402966814498,4.171998804006578,5.438609095480997,40078.464274505866,740.8978850538564,0.1174874678836444,0.8825125321163555,13375,3,13378,0.9997757512333684,0.0002242487666317,812729
95379,808,4223,753,1350,319000.0,60347.5,6476760,6104,4976,0.0,6.681274900398407,3.7266666666666666,5.286051617714072,28979.254013794976,1061.0681520314547,0.1513263665594855,0.8486736334405145,922,428,1350,0.682962962962963,0.317037037037037,285919161
95382,5024,35581,4727,9687,374600.0,74457.5,33397614,49167,40308,0.0,8.590014808546647,4.1917002167853825,5.031057986099452,33392.80993987871,679.2688998718653,0.1172720055572094,0.8827279944427905,9682,5,9687,0.9994838443274492,0.0005161556725508,3067446
95383,1923,8231,2066,3302,364200.0,74946.5,17433428,13889,10297,0.0,4.914811229428848,3.075105996365839,4.8594664193791575,32446.793437119064,1255.1967744258045,0.2006409633873944,0.7993590366126057,1546,1756,3302,0.4682010902483343,0.5317989097516657,1224246640
95386,1258,8567,1185,2383,323200.0,61927.75,6979632,10297,9752,0.0,8.291139240506329,4.122954259336971,5.2189850269063545,29292.015089623743,677.8316014373119,0.1215135356849877,0.8784864643150123,2381,2,2383,0.9991607217792698,0.0008392782207301,777026
95388,1403,9281,1237,3177,231700.0,48069.75,6560275,11039,10518,0.0,8.637025060630558,3.36292099464904,4.820079155810046,21492.69232295585,594.2816378295136,0.1176079102490967,0.8823920897509032,3175,2,3177,0.9993704752911552,0.0006295247088448,776669
95401,3858,33914,3552,8998,541300.0,76125.25,33828783,50741,37466,0.0,10.63400900900901,4.197821738164037,7.110649882923209,48157.78334322439,666.6952365936817,0.0948059574013772,0.9051940425986228,8993,5,8998,0.9994443209602134,0.0005556790397866,4581255
95403,5437,38663,5124,10839,588800.0,78611.5,43952025,62584,43787,0.0,8.60655737704918,4.068641018544146,7.489998282694008,52234.36173619471,702.2885242234437,0.1170210336401215,0.8829789663598785,10786,53,10839,0.9951102500230647,0.0048897499769351,100532757
95404,5296,43226,5512,11568,710100.0,83420.75,60443697,60396,48738,0.0,8.802975326560233,4.194502074688796,8.51227062811111,62665.17693477455,1000.7897377309756,0.1130945053141286,0.8869054946858714,11277,291,11568,0.9748443983402488,0.025155601659751,530106073
95405,2572,24856,2604,6556,648800.0,92154.75,29029599,36808,27460,0.0,10.533026113671276,4.183648566198902,7.040331616113114,56756.82421745748,788.676347533145,0.09482884195193,0.90517115804807,6550,6,6556,0.99908480780964,0.0009151921903599,12197130
95407,3539,28563,3199,7979,506600.0,67053.5,26804996,40955,31762,0.0,10.035010940919037,4.0233111918786815,7.555161177268897,45585.24089406854,654.4987425222805,0.1007178389270197,0.8992821610729803,7955,24,7979,0.9969921042737184,0.0030078957262814,11487045
95409,4327,33084,4048,8922,665600.0,78341.75,45831791,52810,37132,0.0,9.241847826086955,4.193118134947321,8.496108396863741,59065.550622920186,867.8619768983148,0.1090164817408165,0.8909835182591834,8876,46,8922,0.9948442053351266,0.0051557946648733,97095805
95421,343,2850,339,838,571400.0,58782.0,4017419,3524,3189,0.0,9.418879056047198,3.810262529832936,9.720662787928278,52032.53352299974,1140.016742338252,0.1063029162746942,0.8936970837253058,738,100,838,0.8806682577565632,0.1193317422434367,87756029
95422,2777,17640,2951,4824,156400.0,33952.5,16654040,22049,20591,0.0,6.91867163673331,4.2323797678275294,4.606435461306237,14991.299820268125,755.3195156242914,0.1433150405516973,0.8566849594483027,4637,187,4824,0.961235489220564,0.0387645107794361,78134837
95423,1144,7120,1131,1969,223600.0,45886.0,7625341,8727,8251,0.0,7.306808134394341,4.197054342305739,4.87294599660027,20831.168585361367,873.7642947175433,0.1370742940249666,0.8629257059750334,1884,85,1969,0.956830878618588,0.0431691213814118,51510931
95425,1532,12559,1460,3478,556700.0,79333.0,15478146,16544,14019,0.0,9.6513698630137,4.051466359976998,7.017256375026786,49346.67089786669,935.5745889748548,0.1041443754904058,0.8958556245095941,3377,101,3478,0.9709603220241518,0.0290396779758481,135044357
95426,426,2592,398,694,260400.0,82928.0,4313477,3519,2990,0.0,7.582914572864322,4.348703170028818,3.1400733166120007,22991.89942319375,1225.7678317703894,0.1331103678929766,0.8668896321070234,521,173,694,0.7507204610951008,0.2492795389048991,145090506
95428,179,1225,203,354,301300.0,40495.25,1906878,1669,1428,0.0,6.916256157635468,3.9661016949152543,7.440378809860416,28400.57546481321,1142.5272618334332,0.142156862745098,0.8578431372549019,318,36,354,0.8983050847457628,0.1016949152542373,23146434
95436,1031,8511,1061,2358,578800.0,70154.25,9857341,10710,9572,0.0,8.99340245051838,4.046649703138253,8.2503911024635,51870.99583463824,920.3866479925304,0.1108441287087338,0.8891558712912662,2240,118,2358,0.9499575911789652,0.0500424088210347,101642830
95437,2277,18508,2116,5075,446400.0,49155.25,19279294,22678,20624,0.0,9.822778827977316,4.095566502463054,9.081430772908286,41322.85364437464,850.132022224182,0.1025989138867339,0.8974010861132661,4993,82,5075,0.9838423645320196,0.0161576354679802,72176508
95441,220,1704,188,555,952800.0,106010.0,3826925,2555,1892,0.0,10.23404255319149,3.466666666666667,8.987831336666352,82341.7360003531,1497.8180039138942,0.0993657505285412,0.9006342494714588,486,69,555,0.8756756756756757,0.1243243243243243,112652280
95442,566,4471,560,1340,1177600.0,136337.5,9410840,5894,5031,0.0,8.994642857142857,3.758955223880597,8.637388832859632,99603.40734490436,1596.6813708856464,0.1113098787517392,0.8886901212482607,1245,95,1340,0.9291044776119404,0.0708955223880597,158543877
95445,585,4029,556,1208,585200.0,60917.75,6848111,5046,4585,0.0,8.298561151079136,3.8195364238410594,9.606395508698204,53116.5593290484,1357.136543797067,0.1212649945474372,0.8787350054525627,1074,134,1208,0.8890728476821192,0.1109271523178807,126174679
95446,1454,9857,1471,2851,506700.0,70296.25,11540741,12726,11328,0.0,7.689326988443236,3.9673798667134337,7.208065864110817,45401.2985556658,906.8631934622034,0.1298552259887005,0.8701447740112994,2625,226,2851,0.9207295685724308,0.0792704314275692,193759169
95448,2340,19841,2204,5688,919400.0,95259.5,34052630,27831,22045,0.0,10.063974591651542,3.899613220815752,9.651530818448554,80196.36490402598,1223.5503575150012,0.0999773191199818,0.9000226808800181,5375,313,5688,0.944971870604782,0.055028129395218,439765451
95449,176,1065,136,333,465000.0,56081.0,1524749,1479,1201,0.0,9.125,3.7267267267267266,8.291578252884221,42525.74636611708,1030.9323867478026,0.1132389675270607,0.8867610324729392,310,23,333,0.9309309309309308,0.069069069069069,19541440
95451,2512,15656,2537,4563,285000.0,54050.75,24775334,20542,18193,0.0,7.16121403232164,3.981591058514136,5.272822301263164,26152.358485834615,1206.081881024243,0.1394492387181883,0.8605507612818117,3817,746,4563,0.836511067280298,0.1634889327197019,519230590
95452,252,2419,269,664,915600.0,97684.0,4976271,2917,2688,0.0,9.929368029739775,4.022590361445783,9.37308054543221,79690.20002701563,1705.9550908467604,0.1000744047619047,0.8999255952380952,644,20,664,0.9698795180722892,0.0301204819277108,43428282
95453,2009,14144,1956,3887,342500.0,54731.0,17344702,18034,16100,0.0,8.258179959100204,4.155647028556728,6.257879446748643,31392.683310302415,961.7778640346012,0.1214906832298136,0.8785093167701863,3809,78,3887,0.979933110367893,0.020066889632107,61185958
95454,277,1933,291,603,371700.0,36082.5,3506221,2624,2224,0.0,7.594501718213058,3.665008291873963,10.3013926418624,35421.71431295059,1336.2122713414635,0.1308453237410071,0.8691546762589928,477,126,603,0.7910447761194029,0.208955223880597,85202302
95456,190,1485,184,418,410000.0,33334.25,2621377,1806,1669,0.0,9.103260869565217,4.007177033492823,12.29966175930162,39368.79085853635,1451.4822812846069,0.1102456560814859,0.889754343918514,380,38,418,0.9090909090909092,0.0909090909090909,38440939
95457,587,4012,587,1218,332800.0,44852.5,6341484,5229,4599,0.0,7.834752981260648,3.775862068965518,7.419876261077977,31070.47126206278,1212.75272518646,0.1276364427049358,0.8723635572950641,1009,209,1218,0.8284072249589491,0.1715927750410509,132643844
95458,715,4598,732,1249,234500.0,45352.75,4861484,5627,5330,0.0,7.258196721311475,4.2538030424339475,5.170579512818958,21870.458425536603,863.9566376399503,0.1373358348968105,0.8626641651031894,1180,69,1249,0.944755804643715,0.055244195356285,32986727
95460,539,4324,486,1233,566400.0,65203.75,7327624,5375,4810,0.0,10.006172839506172,3.9440389294403895,8.68661695071219,51094.82082475609,1363.2788837209305,0.101039501039501,0.898960498960499,1191,42,1233,0.9659367396593674,0.0340632603406326,38914143
95461,547,3847,505,1166,315900.0,52918.5,5911799,5368,4352,0.0,8.700990099009902,3.7684391080617496,5.969556960231299,29044.247663532293,1101.3038375558867,0.1160386029411764,0.8839613970588235,976,190,1166,0.8370497427101201,0.1629502572898799,143911922
95464,462,3119,507,836,127500.0,50892.0,3255676,3822,3626,0.0,7.063116370808679,4.283492822966507,2.5053053525112,11764.748198252382,851.8252223966509,0.1398234969663541,0.8601765030336459,793,43,836,0.9485645933014354,0.0514354066985645,23121473
95465,264,2267,228,638,957300.0,67436.0,4009932,2894,2495,0.0,11.100877192982455,3.9670846394984327,14.195681831662611,86096.38082073753,1385.6019350380095,0.0913827655310621,0.9086172344689378,595,43,638,0.932601880877743,0.067398119122257,57837413
95467,1480,8554,1353,2370,338300.0,69720.0,11417823,10658,9907,0.0,7.416112342941611,4.233755274261603,4.852266207687895,30334.706227120136,1071.2913304559954,0.1365701019481175,0.8634298980518825,2247,123,2370,0.9481012658227848,0.0518987341772151,132297919
95470,726,6048,714,1688,495100.0,65516.75,7916566,7373,6762,0.0,9.487394957983192,4.01303317535545,7.556846150030336,44643.57724499284,1073.7238573172383,0.1055900621118012,0.8944099378881988,1607,81,1688,0.9520142180094788,0.0479857819905213,65573872
95472,3641,35886,3436,9653,890700.0,94522.5,47270197,47834,39322,0.0,11.503783469150177,4.094789184709417,9.4231532174879,77745.62524620217,988.213341974328,0.0873811098113015,0.9126188901886984,9555,98,9653,0.9898477157360406,0.0101522842639593,154385573
95476,5088,42661,4952,11567,767900.0,85397.5,62760880,60310,47613,0.0,9.642366720516964,4.1280366560041495,8.992066512485728,67626.16678045053,1040.638036809816,0.1040052086615,0.8959947913385,11468,99,11567,0.9914411688423964,0.0085588311576035,215942287
95482,3446,28386,3292,7582,402700.0,54644.5,29707415,36509,31678,0.0,9.669501822600242,4.198364547612767,7.369451637401752,36915.81485655522,813.701142184119,0.1039207020645242,0.8960792979354757,7361,221,7582,0.9708520179372198,0.0291479820627802,201468935
95485,343,2496,343,719,299100.0,48608.75,3515860,3249,2839,0.0,8.276967930029155,3.948539638386648,6.15321315606758,27716.107059019017,1082.1360418590336,0.1208171891511095,0.8791828108488905,660,59,719,0.917941585535466,0.082058414464534,34185145
95490,2006,13903,1919,4064,337600.0,49366.5,18217101,18063,15822,0.0,8.290255341323606,3.9146161417322833,6.838645640262121,31238.93273513718,1008.5313070918452,0.1212868158260649,0.8787131841739351,3463,601,4064,0.8521161417322834,0.1478838582677165,379970732
95492,3454,32230,3444,8327,652800.0,112699.0,36893753,42057,35674,0.0,10.361207897793264,4.285336856010568,5.792420518371946,56118.749758487575,877.2321611146778,0.0965408981330941,0.903459101866906,8316,11,8327,0.998678996036988,0.0013210039630118,18791896
95497,766,4688,647,1401,943200.0,80215.0,9884397,6361,5335,0.0,8.42967542503864,3.892933618843683,11.758399301876208,83524.71603378428,1553.906146832259,0.1212746016869728,0.8787253983130272,1332,69,1401,0.9507494646680942,0.0492505353319057,100133220
95501,2643,24097,2642,6253,299400.0,44614.5,18968405,31502,26739,1.5714285714285714,10.12112036336109,4.27634735327043,6.710822714588306,27966.112103469502,602.1333566122786,0.0988069860503384,0.9011930139496616,6244,9,6253,0.9985606908683832,0.0014393091316168,3446578
95503,3407,30708,3283,8111,337600.0,56590.75,25710096,36931,33991,1.5714285714285714,10.391410295461467,4.2060165207742575,5.965639260833264,30849.07842051657,696.165714440443,0.0965843899855844,0.9034156100144156,8069,42,8111,0.9948218468746148,0.0051781531253852,27498922
95519,2482,21992,2300,5842,352700.0,56686.0,18497374,27330,24292,1.5714285714285714,10.640869565217391,4.18931872646354,6.221994848816286,32223.92830235865,676.815733626052,0.0946813765848839,0.905318623415116,5818,24,5842,0.9958918178705922,0.0041081821294077,16803789
95521,1951,18371,1866,4903,379000.0,40370.75,15490631,24954,20237,1.5714285714285714,10.890675241157556,4.144809300428309,9.38798511298403,35734.958947611245,620.7674521118859,0.0922073429856204,0.9077926570143796,4853,50,4903,0.9898021619416684,0.0101978380583316,26803964
95524,217,2443,218,629,484900.0,66321.75,2818259,2820,2661,1.5714285714285714,12.20183486238532,4.228934817170111,7.31132697795218,43675.740299631274,999.3826241134752,0.0819240886884629,0.918075911311537,620,9,629,0.985691573926868,0.0143084260731319,5649963
95525,192,1939,202,542,388200.0,49507.0,1892874,2415,2141,0.0,10.549504950495049,3.9317343173431736,7.841315369543701,35911.62735958811,783.7987577639751,0.0943484353106025,0.9056515646893974,518,24,542,0.955719557195572,0.044280442804428,16183840
95526,56,602,72,182,262100.0,33267.75,985203,871,674,1.5714285714285714,9.13888888888889,3.6153846153846154,7.878500950620346,25172.046427706333,1131.1171067738233,0.1068249258160237,0.8931750741839762,137,45,182,0.7527472527472527,0.2472527472527472,23334755
95528,157,1292,162,361,383900.0,64520.5,1342912,1570,1454,1.5714285714285714,8.944444444444445,4.013850415512465,5.950046884323587,34664.47605654299,855.3579617834395,0.1114167812929848,0.8885832187070152,339,22,361,0.9390581717451524,0.0609418282548476,9940029
95531,3002,22045,2924,5932,236100.0,47921.5,19999451,26958,24969,0.0,8.566005471956224,4.222353337828726,4.926807382907463,21907.1170011122,741.8744343052156,0.1171052104609716,0.8828947895390284,5884,48,5932,0.9919082939986514,0.0080917060013486,24485300
95536,288,2809,247,768,443500.0,56532.75,2868520,3721,3056,1.5714285714285714,12.538461538461538,4.032552083333333,7.845010193206592,40529.76415347673,770.9002956194571,0.0808246073298429,0.919175392670157,752,16,768,0.9791666666666666,0.0208333333333333,9709754
