,ZIP Code,new_policies,renewed_policies,company_nonrenewed,owner_nonrenewed,nonrenewed_policies,expiring_policies,pct_nonrenewed_policies,pct_nonrenewed_owner,pct_nonrenewed_company,ratio_new_to_nonrenewed
684,93221,2173,14085,1557,493,2050,16135,0.1270529903935544,0.030554694762937713,0.09649829563061667,1.06
685,93222,761,4100,560,201,761,4861,0.15655214976342316,0.041349516560378524,0.11520263320304464,1.0
686,93223,1010,7563,801,251,1052,8615,0.12211259431224608,0.02913522925130586,0.09297736506094022,0.9600760456273765
687,93224,45,549,48,40,88,637,0.13814756671899528,0.06279434850863422,0.07535321821036106,0.5113636363636364
688,93225,1288,8839,1016,431,1447,10286,0.14067664787089249,0.04190161384405989,0.09877503402683259,0.8901174844505875
689,93226,43,249,31,18,49,298,0.1644295302013423,0.06040268456375839,0.1040268456375839,0.8775510204081632
690,93227,55,947,76,27,103,1050,0.0980952380952381,0.025714285714285714,0.07238095238095238,0.5339805825242718
691,93230,8932,59717,6855,1334,8189,67906,0.12059317291550084,0.01964480311018172,0.10094836980531911,1.0907314690438392
692,93234,291,2043,191,64,255,2298,0.11096605744125326,0.0278503046127067,0.08311575282854657,1.1411764705882352
693,93235,385,3093,268,125,393,3486,0.11273666092943202,0.03585771658060815,0.07687894434882386,0.9796437659033079
694,93238,425,3131,319,115,434,3565,0.12173913043478261,0.03225806451612903,0.08948106591865358,0.9792626728110599
695,93239,74,496,52,21,73,569,0.1282952548330404,0.03690685413005272,0.0913884007029877,1.0136986301369864
696,93240,1266,7776,945,348,1293,9069,0.14257360238174,0.03837247767118756,0.10420112471055243,0.9791183294663574
697,93241,1180,7692,787,380,1167,8859,0.13173044361666103,0.04289423185461113,0.0888362117620499,1.0111396743787489
698,93242,245,1634,179,63,242,1876,0.12899786780383796,0.033582089552238806,0.09541577825159915,1.012396694214876
699,93243,200,1388,194,70,264,1652,0.15980629539951574,0.0423728813559322,0.11743341404358354,0.7575757575757576
700,93244,69,400,49,23,72,472,0.15254237288135594,0.048728813559322036,0.1038135593220339,0.9583333333333334
701,93245,3716,25959,2921,504,3425,29384,0.11656003267084128,0.017152191668935474,0.0994078410019058,1.084963503649635
702,93247,1696,11659,1107,476,1583,13242,0.11954387554750037,0.03594623168705634,0.08359764386044405,1.071383449147189
703,93249,79,757,59,28,87,844,0.10308056872037914,0.03317535545023697,0.06990521327014218,0.9080459770114943
704,93250,1121,9071,818,269,1087,10158,0.10700925379011617,0.026481590864343374,0.08052766292577279,1.031278748850046
705,93251,17,56,16,7,23,79,0.2911392405063291,0.08860759493670886,0.20253164556962025,0.7391304347826086
706,93252,212,1181,134,50,184,1365,0.1347985347985348,0.03663003663003663,0.09816849816849817,1.1521739130434783
707,93254,120,682,80,42,122,804,0.1517412935323383,0.05223880597014925,0.09950248756218906,0.9836065573770492
708,93255,102,757,80,23,103,860,0.11976744186046512,0.026744186046511628,0.09302325581395349,0.9902912621359223
709,93256,423,2646,260,143,403,3049,0.1321744834371925,0.04690062315513283,0.08527386028205969,1.0496277915632755
710,93257,8209,57829,5617,1906,7523,65352,0.11511506916391236,0.02916513649161464,0.08594993267229771,1.0911870264522132
711,93258,23,163,12,8,20,183,0.1092896174863388,0.04371584699453552,0.06557377049180328,1.15
712,93260,139,878,111,65,176,1054,0.16698292220113853,0.061669829222011384,0.10531309297912714,0.7897727272727273
713,93261,103,1144,90,37,127,1271,0.0999213217938631,0.029110936270653028,0.07081038552321008,0.8110236220472441
714,93262,1,42,18,3,21,63,0.3333333333333333,0.047619047619047616,0.2857142857142857,0.047619047619047616
715,93263,2796,15389,1624,443,2067,17456,0.11841200733272228,0.025378093492208983,0.0930339138405133,1.3526850507982584
716,93265,1044,5909,652,542,1194,7103,0.16809798676615514,0.07630578628748416,0.09179220047867098,0.8743718592964824
717,93266,131,944,102,34,136,1080,0.1259259259259259,0.03148148148148148,0.09444444444444444,0.9632352941176471
718,93267,611,3669,377,207,584,4253,0.13731483658593935,0.048671525981660003,0.08864331060427934,1.0462328767123288
719,93268,2624,14878,1812,738,2550,17428,0.14631627266467753,0.04234565067707138,0.10397062198760615,1.0290196078431373
720,93270,449,3226,301,132,433,3659,0.1183383438097841,0.036075430445476904,0.08226291336430719,1.0369515011547343
721,93271,477,3686,355,211,566,4252,0.13311382878645345,0.04962370649106303,0.0834901222953904,0.842756183745583
722,93272,244,1760,169,67,236,1996,0.11823647294589178,0.03356713426853707,0.08466933867735471,1.0338983050847457
723,93274,9483,61699,6422,1773,8195,69894,0.11724897702234813,0.02536698429049704,0.09188199273185109,1.1571690054911532
724,93275,0,44,4,1,5,49,0.10204081632653061,0.02040816326530612,0.08163265306122448,0.0
725,93276,6,79,11,4,15,94,0.1595744680851064,0.0425531914893617,0.11702127659574468,0.4
726,93277,7498,51674,5935,1457,7392,59066,0.12514813936951885,0.024667321301594825,0.10048081806792401,1.014339826839827
727,93279,1,24,3,0,3,27,0.1111111111111111,0.0,0.1111111111111111,0.3333333333333333
728,93280,1978,15947,1403,390,1793,17740,0.10107102593010146,0.021984216459977453,0.07908680947012402,1.1031790295593977
729,93283,333,2662,276,69,345,3007,0.11473229132025274,0.022946458264050548,0.09178583305620219,0.9652173913043478
730,93285,970,4558,644,800,1444,6002,0.24058647117627457,0.13328890369876709,0.1072975674775075,0.6717451523545707
731,93286,1092,6724,670,247,917,7641,0.12001046983379139,0.03232561183091218,0.0876848580028792,1.1908396946564885
732,93287,25,155,18,8,26,181,0.143646408839779,0.04419889502762431,0.09944751381215469,0.9615384615384616
733,93291,9074,53021,6483,1496,7979,61000,0.1308032786885246,0.024524590163934427,0.10627868852459016,1.137235242511593
734,93292,6677,39177,4558,1052,5610,44787,0.12525956192645188,0.0234889588496662,0.10177060307678568,1.1901960784313725
735,93301,1590,8285,1198,398,1596,9881,0.16152211314644266,0.040279323955065276,0.12124278919137739,0.9962406015037594
736,93304,6473,38568,4743,1791,6534,45102,0.14487162431821204,0.03970999068777438,0.10516163363043768,0.9906642179369453
737,93305,4641,25057,3349,1358,4707,29764,0.1581440666577073,0.045625587958607716,0.11251847869909959,0.9859783301465902
738,93306,10550,62953,7501,2196,9697,72650,0.1334755677907777,0.030227116311080524,0.10324845147969718,1.0879653501082809
739,93307,9808,55194,6517,2383,8900,64094,0.13885855150248072,0.03717976721690018,0.10167878428558055,1.1020224719101124
740,93308,8058,47332,6196,1758,7954,55286,0.14387005751908258,0.03179828528017943,0.11207177223890316,1.0130751822982147
741,93309,7259,45364,5681,1445,7126,52490,0.13575919222709087,0.02752905315298152,0.10823013907410936,1.0186640471512771
742,93311,9837,51546,6852,1183,8035,59581,0.13485842802235612,0.019855323005656164,0.11500310501669996,1.2242688238954573
743,93312,9720,66412,8237,1348,9585,75997,0.12612339960787927,0.01773754227140545,0.10838585733647381,1.0140845070422535
744,93313,9632,51297,6824,1337,8161,59458,0.1372565508426116,0.022486461031316223,0.11477008981129537,1.1802475186864354
745,93314,6087,33577,4159,663,4822,38399,0.12557618687986666,0.017266074637360348,0.10831011224250632,1.262339278307756
746,93390,0,11,0,0,0,11,0.0,0.0,0.0,
747,93401,3787,29880,2677,564,3241,33121,0.09785332568461097,0.017028471362579633,0.08082485432203133,1.1684665226781858
748,93402,2174,20462,1671,412,2083,22545,0.0923929917941894,0.018274561987136836,0.07411842980705256,1.043686989918387
749,93405,2229,17497,1585,407,1992,19489,0.10221150392529119,0.020883575350197546,0.08132792857509365,1.1189759036144578
750,93407,0,23,1,15,16,39,0.41025641025641024,0.38461538461538464,0.02564102564102564,0.0
751,93410,0,50,4,19,23,73,0.3150684931506849,0.2602739726027397,0.0547945205479452,0.0
752,93420,4187,36668,3189,708,3897,40565,0.0960680389498336,0.01745346973992358,0.07861456920991002,1.0744162176032845
753,93421,1,21,1,0,1,22,0.045454545454545456,0.0,0.045454545454545456,1.0
754,93422,4547,36720,3313,1082,4395,41115,0.10689529368843488,0.026316429526936642,0.08057886416149823,1.034584755403868
755,93423,0,35,2,8,10,45,0.2222222222222222,0.17777777777777778,0.044444444444444446,0.0
756,93424,325,1667,168,51,219,1886,0.11611876988335101,0.02704135737009544,0.08907741251325557,1.4840182648401827
757,93426,455,2542,251,139,390,2932,0.1330150068212824,0.04740791268758526,0.08560709413369713,1.1666666666666667
758,93427,680,5802,493,119,612,6414,0.09541627689429373,0.018553164951668227,0.0768631119426255,1.1111111111111112
759,93428,1611,12865,1156,400,1556,14421,0.10789820400804383,0.027737327508494558,0.08016087649954927,1.0353470437017995
760,93429,9,109,16,4,20,129,0.15503875968992248,0.031007751937984496,0.12403100775193798,0.45
761,93430,788,6393,603,139,742,7135,0.10399439383321654,0.019481429572529782,0.08451296426068676,1.0619946091644206
762,93432,197,1236,101,39,140,1376,0.10174418604651163,0.028343023255813952,0.07340116279069768,1.4071428571428573
763,93433,1691,14466,1328,210,1538,16004,0.09610097475631092,0.013121719570107474,0.08297925518620344,1.0994798439531859
764,93434,804,5591,436,114,550,6141,0.08956196059273734,0.018563751831949193,0.07099820876078815,1.461818181818182
765,93436,5650,45128,4244,1164,5408,50536,0.10701282254234605,0.02303308532531265,0.0839797372170334,1.044748520710059
766,93440,257,1761,156,67,223,1984,0.1123991935483871,0.03377016129032258,0.07862903225806452,1.1524663677130045
767,93441,174,1337,141,35,176,1513,0.1163251817580965,0.023132848645076007,0.09319233311302048,0.9886363636363636
768,93442,2068,17807,1665,334,1999,19806,0.10092901141068363,0.016863576693931133,0.0840654347167525,1.0345172586293148
769,93444,3467,25013,2605,453,3058,28071,0.10893804994478287,0.016137650956503154,0.09280039898827971,1.133747547416612
770,93445,909,7312,742,138,880,8192,0.107421875,0.016845703125,0.090576171875,1.0329545454545455
771,93446,7334,53477,5760,1181,6941,60418,0.1148829818928134,0.01954715482141084,0.09533582707140256,1.0566200835614465
772,93447,1,174,19,10,29,203,0.14285714285714285,0.04926108374384237,0.09359605911330049,0.034482758620689655
773,93449,2018,14877,1557,371,1928,16805,0.11472775959535852,0.02207676286819399,0.09265099672716454,1.0466804979253113
774,93450,49,291,56,16,72,363,0.19834710743801653,0.0440771349862259,0.15426997245179064,0.6805555555555556
775,93451,709,4257,458,123,581,4838,0.12009094667217858,0.025423728813559324,0.09466721785861927,1.2203098106712564
776,93452,18,264,17,6,23,287,0.08013937282229965,0.020905923344947737,0.059233449477351915,0.782608695652174
777,93453,405,2810,253,79,332,3142,0.10566518141311267,0.02514322087842139,0.08052196053469128,1.2198795180722892
778,93454,3409,30213,2690,709,3399,33612,0.10112459835772938,0.02109365702725217,0.08003094133047721,1.0029420417769932
779,93455,6493,50451,5116,1038,6154,56605,0.10871831110325943,0.018337602685275154,0.09038070841798428,1.0550861228469288
780,93458,4381,32100,3228,864,4092,36192,0.11306366047745359,0.023872679045092837,0.08919098143236075,1.0706256109481915
781,93460,804,6403,624,146,770,7173,0.10734699567823784,0.020354105674055486,0.08699289000418235,1.044155844155844
782,93461,221,1298,146,39,185,1483,0.12474713418745785,0.026298044504383007,0.09844908968307485,1.1945945945945946
783,93463,1286,8896,963,231,1194,10090,0.11833498513379584,0.022893954410307234,0.0954410307234886,1.0770519262981575
784,93464,0,81,4,5,9,90,0.1,0.05555555555555555,0.044444444444444446,0.0
785,93465,1615,11232,1144,235,1379,12611,0.10934898104829117,0.01863452541432083,0.09071445563397035,1.1711385061638868
786,93501,774,4122,510,211,721,4843,0.1488746644641751,0.04356803634111088,0.10530662812306421,1.073509015256588
787,93505,3046,13858,2251,581,2832,16690,0.16968244457759138,0.03481126423007789,0.13487118034751347,1.0755649717514124
788,93510,1462,8242,1011,484,1495,9737,0.15353805073431243,0.049707302043750644,0.10383074869056177,0.9779264214046822
789,93512,16,178,9,3,12,190,0.06315789473684211,0.015789473684210527,0.04736842105263158,1.3333333333333333
790,93513,268,2195,204,38,242,2437,0.09930242100943783,0.015592942141977841,0.08370947886746,1.1074380165289257
791,93514,1673,15761,1268,323,1591,17352,0.09168971876440755,0.018614568925772245,0.07307514983863532,1.0515399120050284
792,93516,427,2042,282,124,406,2448,0.16584967320261437,0.05065359477124183,0.11519607843137254,1.0517241379310345
793,93517,194,1654,118,54,172,1826,0.09419496166484119,0.029572836801752465,0.06462212486308871,1.127906976744186
794,93518,202,1570,165,78,243,1813,0.13403199117484832,0.04302261445118588,0.09100937672366244,0.831275720164609
795,93519,5,40,12,3,15,55,0.2727272727272727,0.05454545454545454,0.21818181818181817,0.3333333333333333
796,93523,214,1131,168,91,259,1390,0.18633093525179856,0.06546762589928058,0.12086330935251799,0.8262548262548263
797,93526,115,1085,88,19,107,1192,0.08976510067114093,0.015939597315436243,0.0738255033557047,1.074766355140187
798,93527,352,2918,313,93,406,3324,0.12214199759326114,0.027978339350180504,0.09416365824308062,0.8669950738916257
799,93528,17,148,14,5,19,167,0.11377245508982035,0.029940119760479042,0.08383233532934131,0.8947368421052632
800,93529,152,1653,96,55,151,1804,0.0837028824833703,0.03048780487804878,0.05321507760532151,1.0066225165562914
801,93530,7,62,8,1,9,71,0.1267605633802817,0.014084507042253521,0.11267605633802817,0.7777777777777778
802,93531,163,586,81,65,146,732,0.1994535519125683,0.08879781420765027,0.11065573770491803,1.1164383561643836
803,93532,495,2952,289,273,562,3514,0.15993170176437108,0.07768924302788845,0.08224245873648264,0.8807829181494662
804,93534,5301,29394,4147,1071,5218,34612,0.15075696290303942,0.03094302554027505,0.11981393736276436,1.0159064775776159
805,93535,11097,61124,8458,2118,10576,71700,0.14750348675034866,0.029539748953974897,0.11796373779637379,1.0492624810892588
806,93536,12300,69208,9646,2081,11727,80935,0.1448940507814913,0.025711991103972324,0.11918205967751899,1.0488616014325916
807,93541,57,592,37,26,63,655,0.09618320610687023,0.03969465648854962,0.05648854961832061,0.9047619047619048
808,93543,1953,12015,1354,583,1937,13952,0.13883314220183487,0.04178612385321101,0.09704701834862385,1.0082601961796593
809,93544,232,1350,166,63,229,1579,0.14502849905003168,0.039898670044331855,0.10512982900569981,1.0131004366812226
810,93545,281,2117,226,77,303,2420,0.12520661157024793,0.031818181818181815,0.09338842975206611,0.9273927392739274
811,93546,1515,12523,1263,295,1558,14081,0.1106455507421348,0.02095021660393438,0.08969533413820041,0.972400513478819
812,93549,29,261,21,6,27,288,0.09375,0.020833333333333332,0.07291666666666667,1.0740740740740742
813,93550,9125,55448,7237,1812,9049,64497,0.14030109927593531,0.02809432996883576,0.11220676930709955,1.0083987180903968
814,93551,10272,56766,8203,1874,10077,66843,0.15075624971949195,0.028035845189473843,0.1227204045300181,1.0193509973206312
815,93552,5473,34563,4446,911,5357,39920,0.13419338677354709,0.02282064128256513,0.11137274549098196,1.021653910770954
816,93553,330,2084,245,128,373,2457,0.15181115181115182,0.052096052096052094,0.09971509971509972,0.8847184986595175
817,93554,14,121,17,6,23,144,0.1597222222222222,0.041666666666666664,0.11805555555555555,0.6086956521739131
818,93555,5277,38241,4240,907,5147,43388,0.11862727021296211,0.020904397529270768,0.09772287268369134,1.025257431513503
819,93560,3862,19596,2733,602,3335,22931,0.14543630892678033,0.026252671056648205,0.11918363787013214,1.1580209895052473
820,93561,7882,37404,5068,2557,7625,45029,0.1693353172400009,0.056785627040351776,0.11254969019964911,1.0337049180327869
821,93562,227,1392,173,88,261,1653,0.15789473684210525,0.05323653962492438,0.10465819721718088,0.8697318007662835
822,93563,13,111,10,5,15,126,0.11904761904761904,0.03968253968253968,0.07936507936507936,0.8666666666666667
823,93591,1103,6426,807,272,1079,7505,0.14377081945369755,0.03624250499666889,0.10752831445702865,1.0222428174235403
824,93601,392,2444,250,144,394,2838,0.13883016208597604,0.0507399577167019,0.08809020436927413,0.9949238578680203
825,93602,778,3299,450,366,816,4115,0.1982989064398542,0.08894289185905224,0.10935601458080195,0.9534313725490197
826,93603,33,208,19,19,38,246,0.15447154471544716,0.07723577235772358,0.07723577235772358,0.868421052631579
827,93604,486,3035,386,154,540,3575,0.15104895104895105,0.043076923076923075,0.10797202797202797,0.9
828,93605,27,199,56,19,75,274,0.2737226277372263,0.06934306569343066,0.20437956204379562,0.36
829,93606,102,766,85,29,114,880,0.12954545454545455,0.03295454545454545,0.09659090909090909,0.8947368421052632
830,93608,83,302,31,14,45,347,0.12968299711815562,0.040345821325648415,0.0893371757925072,1.8444444444444446
