ZIP Code,new_policies,renewed_policies,nonrenewed_policies,total_units,median_home_value,Avg_Median_Income_2018_2021,earned_premium,earned_exposure,expiring_policies,Climate_Disasters_Avf_10yr,New_and_Renewed_to_Nonrenewed_Ratio,New_and_Renewed_to_Total_Units_Ratio,Housing_Affordability_Ratio,Relative_Housing_Cost_Index,Premium_to_Exposure_Ratio,Nonrenewal_Rate,Renewal_Resilience
95664,327,1388,313,476,420700.0,76749.0,4365449,2093,1701,0.0,5.479233226837061,3.6029411764705883,5.481504645011661,37401.22180392719,2085.737697085523,0.18400940623162845,0.8159905937683716
95665,1422,5241,1237,1868,315400.0,73306.5,11100128,8402,6478,0.0,5.386418755052547,3.5669164882226982,4.3024834087018204,28154.66967769475,1321.1292549393002,0.1909539981475764,0.8090460018524236
95666,2317,9178,2231,3243,288400.0,65394.0,19373352,14642,11409,0.0,5.152398027790229,3.5445575084798024,4.410190537358168,26009.665193114277,1323.1356372080318,0.19554737487948112,0.8044526251205188
95667,9043,39475,8426,12484,434200.0,73423.25,81739757,59813,47901,1.6666666666666667,5.75812959886067,3.8864146107016984,5.913658139621986,38754.03052849972,1366.5884841088057,0.17590446963528944,0.8240955303647105
95669,573,2668,439,834,459000.0,78659.75,4066764,3391,3107,0.0,7.382687927107061,3.886091127098321,5.835258820425948,40717.165477223025,1199.2816278383957,0.14129385259092372,0.8587061474090762
95670,7552,51252,7233,14045,375500.0,70633.5,49975841,75252,58485,0.0,8.129959905986452,4.1868280526877895,5.316174336540027,33631.10274327646,664.1131265614202,0.12367273659912797,0.876327263400872
95672,1034,5342,992,1557,573400.0,108552.75,11008526,7091,6334,1.6666666666666667,6.42741935483871,4.095054592164419,5.282224540603531,49452.386365116385,1552.4645325059935,0.15661509314808966,0.8433849068519104
95673,2555,16242,2546,4427,340100.0,71637.75,14317408,19079,18788,0.0,7.3829536527886885,4.245990512762593,4.7474969551667945,30422.087594974582,750.4275905445778,0.1355120289546519,0.8644879710453481
95674,73,559,67,161,456300.0,98062.75,756730,788,626,0.0,9.432835820895523,3.9254658385093166,4.653143013019725,39701.1741126735,960.3172588832488,0.10702875399361023,0.8929712460063898
95677,4614,28658,3981,8066,506800.0,89587.0,30895045,42212,32639,1.8,8.35769907058528,4.12496900570295,5.657070780358757,44444.578915698774,731.9019473135601,0.12197064861055792,0.878029351389442
95678,6134,43497,6113,11625,426500.0,76922.5,41851698,70347,49610,1.8,8.118926877147064,4.269333333333333,5.54454158406188,37909.24530070087,594.9322359162437,0.1232211247732312,0.8767788752267688
95681,197,1418,199,400,312700.0,53598.25,1473127,1713,1617,1.8,8.115577889447236,4.0375,5.834145704384005,28716.3373908958,859.9690601284296,0.12306740878169449,0.8769325912183055
95682,5451,31747,5260,8821,544400.0,90167.75,53048402,44512,37007,0.0,7.0718631178707225,4.2169822015644485,6.03763540733799,47714.928634916825,1191.7775431344357,0.14213527170535303,0.857864728294647
95683,1452,9268,1365,2525,550800.0,114872.0,13474831,11516,10633,0.0,7.853479853479853,4.245544554455446,4.794902151960443,47272.58412494317,1170.0964744703022,0.1283739302172482,0.8716260697827518
95684,747,3794,715,1316,460700.0,61307.75,9312779,5649,4509,1.6666666666666667,6.351048951048951,3.4506079027355625,7.514547508267715,41791.921701546635,1648.5712515489467,0.1585717453980927,0.8414282546019073
95685,1218,6013,1100,1773,447400.0,57939.5,10617562,8538,7113,0.0,6.573636363636363,4.0783981951494646,7.72184778950457,40794.53738165794,1243.5654720074958,0.15464642204414453,0.8453535779558555
95687,8661,64883,7778,17808,459300.0,88862.0,65644811,94356,72661,0.0,9.455386988943173,4.129829290206649,5.168688528279804,40307.71864227788,695.7142206113019,0.10704504479707133,0.8929549552029287
95688,5241,42318,4918,11364,563300.0,97017.5,50906311,56556,47236,0.0,9.670394469296461,4.185058078141499,5.806168990130646,49056.6345019566,900.1045158780678,0.1041155051232111,0.8958844948767889
95691,5680,38029,5015,10675,412100.0,79495.0,36237012,49353,43044,0.0,8.715653040877369,4.094519906323185,5.183973834832379,36522.51941645626,734.2413227159443,0.1165086887835703,0.8834913112164297
95692,798,4896,710,1334,310900.0,77613.75,4913274,6169,5606,0.0,8.019718309859154,4.268365817091454,4.0057335201559,27612.238845457574,796.445777273464,0.12665001783803068,0.8733499821619694
95693,1109,8175,1027,2211,657600.0,104541.0,12127083,9568,9202,0.0,9.039922103213243,4.199004975124378,6.290354980342641,56898.93230047763,1267.4626881270904,0.11160617257118018,0.8883938274288198
95694,1244,8555,970,2568,474000.0,85509.25,8973568,10952,9525,0.0,10.102061855670103,3.815809968847352,5.543259939714124,41738.65323602031,819.354273192111,0.10183727034120735,0.8981627296587926
95695,3635,34346,3647,8989,402800.0,67014.75,31461203,46611,37993,0.0,10.414313134082807,4.225275336522416,6.010617065645996,36246.92100510077,674.9737830125936,0.09599136683073198,0.904008633169268
95701,272,1220,254,410,460400.0,81983.75,3250392,1979,1474,1.8,5.874015748031496,3.6390243902439026,5.615747023038102,40691.952921471835,1642.4416371905002,0.1723202170963365,0.8276797829036635
95703,549,2093,550,717,534900.0,80923.0,4119398,3163,2643,1.8,4.803636363636364,3.684797768479777,6.609987271851019,47331.03336061862,1302.370534302877,0.20809685962920924,0.7919031403707908
95709,1398,5464,1324,1793,465300.0,76064.5,11984774,8304,6788,1.6666666666666667,5.182779456193353,3.827105409927496,6.11717686963038,41399.23932674851,1443.2531310211946,0.19505008839127871,0.8049499116087213
95713,2471,9690,2371,3240,422400.0,75676.0,20753366,15488,12061,1.8,5.129059468578658,3.753395061728395,5.581690364184153,37599.41832235069,1339.9642303719008,0.19658403117486112,0.8034159688251389
95714,124,610,117,191,343300.0,57162.25,1350689,919,727,0.0,6.273504273504273,3.842931937172775,6.005711811553954,31341.15400024464,1469.7377584330795,0.1609353507565337,0.8390646492434664
95722,1663,5625,1531,1908,547200.0,94005.0,15324295,8872,7156,0.0,4.760287393860222,3.819706498951782,5.82096696984203,47785.788669453636,1727.2649909828674,0.21394633873672442,0.7860536612632756
95726,3217,10852,3076,3858,341300.0,73003.0,25925105,18459,13928,0.0,4.5737971391417425,3.6467081389320892,4.67515033628755,30477.960642535993,1404.469635408202,0.2208500861573808,0.7791499138426192
95742,3874,15887,2703,5744,472200.0,133580.75,15581703,20761,18590,0.0,7.310765815760266,3.440285515320334,3.534940476079076,40008.603483723986,750.5275757429796,0.14540075309306078,0.8545992469069392
95746,4447,27780,4324,7593,852900.0,153422.5,51366456,32995,32104,0.0,7.453052728954671,4.244303964177532,5.559158532809724,71426.47281298153,1556.7951507804212,0.1346872663842512,0.8653127336157488
95747,16679,87548,13010,26770,537300.0,110729.5,87349094,111480,100558,1.8,8.01129900076864,3.8934254762794174,4.852365449135054,46259.762714804056,783.5404915679943,0.1293780703673502,0.8706219296326498
95757,8811,50298,7467,14819,507100.0,108269.0,51372889,63177,57765,0.0,7.916030534351145,3.9887306835818883,4.683704476812384,43744.274764967966,813.1580955094418,0.12926512594131395,0.8707348740586861
95758,9230,67494,8823,18120,434500.0,88453.5,66778026,88332,76317,0.0,8.695908421171938,4.234216335540839,4.912185498595307,38146.71990276593,755.9890639858714,0.1156098903258776,0.8843901096741225
95762,11075,55220,9690,19078,699100.0,138743.25,91207701,70497,64910,0.0,6.841589267285862,3.474944962784359,5.038803689548861,59043.71122028936,1293.781309842972,0.14928362347866275,0.8507163765213372
95765,7273,40723,6257,11549,578900.0,108293.5,46222542,59797,46980,1.8,7.670768739012306,4.1558576500129885,5.345657864968811,49937.02701636873,772.9909861698748,0.1331843337590464,0.8668156662409536
95776,3953,22594,2882,6726,429900.0,83743.75,18325450,28464,25476,0.0,9.211311589174185,3.9469223907225692,5.133517426673633,37925.0462793279,643.8114811691962,0.11312607944732297,0.886873920552677
95811,546,2828,442,872,510900.0,63056.0,4524906,10567,3270,0.0,7.633484162895928,3.8692660550458715,8.10232174574981,46227.85373649396,428.21103435222864,0.13516819571865443,0.8648318042813455
95814,355,2141,357,691,544600.0,36602.25,4253770,11573,2498,0.0,6.991596638655462,3.6121562952243127,14.878866736334516,51827.845177633324,367.55983755292493,0.14291433146517213,0.8570856685348278
95815,3650,18203,3443,5288,247400.0,38563.75,14637717,26112,21646,0.0,6.3470810339819925,4.132564296520424,6.415351204174905,23427.87945270432,560.5743336397059,0.15905941051464473,0.8409405894853552
95816,2153,15035,1857,6262,631100.0,71462.25,18897352,29329,16892,0.0,9.255788906838987,2.7448099648674544,8.831236072191961,56464.54830940159,644.3230931842204,0.10993369642434288,0.8900663035756571
95817,2426,15442,2267,4303,374200.0,49254.25,12773970,21357,17709,0.0,7.88178209086899,4.152451777829421,7.597313937375962,34632.91307423139,598.1163084702907,0.1280140041786662,0.8719859958213337
95818,3114,25378,2907,6950,660600.0,87982.25,29438343,35093,28285,0.0,9.801169590643275,4.099568345323741,7.508332646641795,58024.27415759004,838.8665260878238,0.1027753226091568,0.8972246773908432
95819,2954,25861,2800,6889,637200.0,109857.25,28021975,33182,28661,0.0,10.291071428571428,4.182755116852954,5.800254421078263,54898.2040565702,844.4932493520583,0.09769373015596106,0.9023062698440389
95820,6230,38757,5839,10834,317700.0,54008.75,30015480,48595,44596,0.0,7.704572700804932,4.152390622115562,5.88238016987988,29155.07719227312,617.6660150221217,0.13093102520405417,0.8690689747959458
95821,4019,29354,3978,7901,374500.0,45747.5,29618986,41887,33332,0.0,8.389391654097537,4.223895709403873,8.186239685228701,34899.24091945925,707.1164323059661,0.11934477379095164,0.8806552262090483
95822,6420,47714,6236,12926,355400.0,60349.5,41989232,58672,53950,0.0,8.680885182809494,4.1879931920160915,5.889029735126223,32285.880467854273,715.6604854104172,0.1155885078776645,0.8844114921223355
95823,8594,54848,8181,15401,285600.0,49151.0,46443570,73547,63029,0.0,7.7547977019924215,4.1193428998117,5.810665093283962,26437.951305027735,631.4815016248114,0.1297973948499897,0.8702026051500104
95824,3791,21610,3565,9166,243800.0,39706.75,15834868,26217,25175,0.0,7.125105189340814,2.7712197250709143,6.140013977472345,23023.29158371305,603.9923713620933,0.14160873882820257,0.8583912611717974
95825,1796,11049,1762,3086,331300.0,43569.75,17829697,40176,12811,0.0,7.290011350737798,4.1623460790667535,7.603899494488722,31014.44752597108,443.7897500995619,0.13753805323550075,0.8624619467644993
95826,4543,36425,4491,9710,349300.0,66095.5,34597513,57558,40916,0.0,9.122244488977955,4.219155509783728,5.284777329772829,31471.712195883116,601.0895618332812,0.1097614625085541,0.8902385374914459
95827,2798,19460,2691,5319,328800.0,62400.0,16984728,26302,22151,0.0,8.271274619100707,4.184621169392743,5.269230769230769,29779.046662152858,645.7580412135959,0.12148435736535597,0.878515642634644
95828,9149,55073,8483,15541,309800.0,56267.75,45785124,67591,63556,0.0,7.570670753271249,4.132423910945241,5.505818164046012,28323.595605682407,677.3849181103993,0.1334728428472528,0.8665271571527472
95829,5473,31754,4693,9300,429800.0,94802.75,31233876,37489,36447,0.0,7.932452588962284,4.002903225806452,4.533623760914108,37505.82364653755,833.1477500066686,0.12876231239882568,0.8712376876011743
95831,4582,47406,4453,12404,485300.0,80822.75,52881731,68840,51859,0.0,11.674825960026949,4.1912286359238955,6.004497496063918,42946.85034224108,768.1831929110982,0.08586744827320233,0.9141325517267976
95832,1526,9170,1396,2530,319400.0,52482.75,7171084,10835,10566,0.0,7.66189111747851,4.227667984189723,6.085809146814906,29388.383509846106,661.8443931702815,0.1321219004353587,0.8678780995646413
95833,4763,30849,4457,8548,349900.0,67087.0,29115489,51202,35306,0.0,7.990127888714382,4.1661207299953205,5.215615543995111,31483.53523127438,568.6396820436702,0.12623916614739705,0.873760833852603
95834,6816,24832,4493,8122,415800.0,72425.25,24120084,42968,29325,0.0,7.043845982639661,3.896577197734548,5.741091677281059,37157.14665645263,561.3499348352262,0.15321398124467178,0.8467860187553282
95835,7251,39857,6447,11572,452000.0,102721.25,43235996,59606,46304,0.0,7.306964479602916,4.070860698237124,4.400257979726687,39168.87702697875,725.3631513606013,0.13923203178991017,0.8607679682100898
95838,5848,31168,5275,9091,276000.0,49212.75,24220445,38670,36443,0.0,7.017251184834123,4.071719282807172,5.608302726427603,25546.311539346494,626.3368244116887,0.14474659056608952,0.8552534094339105
95841,2306,13510,2229,3708,308800.0,52440.0,14162343,23258,15739,0.0,7.095558546433378,4.26537216828479,5.888634630053394,28415.195114318165,608.9235101900422,0.14162272063028147,0.8583772793697185
95842,4184,26429,4053,7322,289300.0,53561.25,22222681,37215,30482,0.0,7.553170490994325,4.180961485932805,5.401292912320008,26569.118265968842,597.1431143356174,0.1329637162915819,0.8670362837084181
95843,6905,42386,6547,11878,361900.0,81729.25,41080046,57755,48933,0.0,7.528791813044142,4.149772689004883,4.428035250537598,31994.929658100733,711.2812050904683,0.13379518934052684,0.8662048106594732
95864,4089,32016,3955,8501,643200.0,106742.5,44010792,40087,35971,0.0,9.128950695322377,4.247147394424186,6.025716092465513,55552.79811163976,1097.8819068525956,0.10994968168802646,0.8900503183119736
95912,536,3779,522,1014,351000.0,66991.5,3515183,4240,4301,0.0,8.266283524904214,4.2554240631163704,5.239470679116007,31586.560469346237,829.0525943396226,0.12136712392466868,0.8786328760753314
95916,240,1660,480,254,204800.0,34508.25,3643048,2714,2140,0.0,3.9583333333333335,7.480314960629921,5.934812689719125,19600.048558412545,1342.3168754605747,0.22429906542056074,0.7757009345794392
95917,470,3151,423,829,275000.0,64996.25,2908447,3664,3574,0.0,8.560283687943262,4.367913148371532,4.231013327691982,24814.82533300248,793.7901200873363,0.11835478455512032,0.8816452154448797
95922,75,567,103,198,266200.0,74678.75,1308479,851,670,0.0,6.233009708737864,3.242424242424242,3.5646017106606633,23723.47970637571,1537.5781433607522,0.1537313432835821,0.8462686567164179
95926,4237,34033,4107,9061,370500.0,50447.25,34508838,53353,38140,0.0,9.318237156074995,4.223595629621455,7.344305190074781,34214.685422365335,646.8022041872059,0.10768222338751966,0.8923177766124804
95928,4576,33099,4423,9016,388800.0,54366.5,37785138,53343,37522,0.0,8.517974225638707,4.178682342502218,7.151462757396558,35658.263634399125,708.3429503402508,0.11787751185970897,0.882122488140291
95932,911,6842,882,1946,285200.0,54146.0,6851470,8163,7724,0.0,8.790249433106576,3.9840698869475846,5.26724042403871,26166.48343417795,839.3323533014823,0.11418953909891248,0.8858104609010875
95938,454,3816,455,1036,477700.0,85233.0,4863721,4850,4271,0.0,9.384615384615385,4.121621621621622,5.604636701746976,42076.45050644659,1002.8290721649485,0.10653242800280964,0.8934675719971904
95945,5487,27353,5588,8315,391400.0,50354.5,47009013,41843,32941,0.0,5.876879026485326,3.9494888755261575,7.772890208422286,36150.888148310194,1123.4618215711112,0.1696366230533378,0.8303633769466622
95946,3174,14585,3118,4337,443600.0,67579.25,27129423,19390,17703,0.0,5.695638229634381,4.094765967258474,6.564145059319244,39888.297436803216,1399.1450747808149,0.17612833982940745,0.8238716601705925
95947,342,2194,393,489,240100.0,41580.5,3136176,2683,2587,1.5,6.4529262086514,5.186094069529652,5.774341337886749,22575.578052622706,1168.9064480059635,0.1519134132199459,0.8480865867800541
95948,1405,9751,1366,2608,260600.0,57378.5,9009576,11977,11117,0.0,8.166910688140556,4.27760736196319,4.541770872365085,23782.96006993451,752.2397929364615,0.12287487631555276,0.8771251236844473
95949,6753,23041,6806,7923,448500.0,76969.5,52060957,36816,29847,0.0,4.377607992947399,3.760444276158021,5.8269834155087405,39862.54038537478,1414.0850988700565,0.2280296177170235,0.7719703822829765
95951,216,1986,211,450,240300.0,51032.75,1571644,2349,2197,0.0,10.436018957345972,4.8933333333333335,4.708740955562849,22167.44093258816,669.0693912303108,0.09604005461993628,0.9039599453800637
95953,1430,8856,1203,2573,276300.0,59843.25,7815794,10683,10059,0.0,8.550290939318371,3.9976680917217258,4.617062074670075,25119.36032112582,731.6104090611251,0.11959439308082315,0.8804056069191769
95954,2078,13238,3634,3341,194500.0,51266.0,21482159,19423,16872,0.0,4.214639515685195,4.584256210715354,3.793937502438263,17934.890833834892,1106.0165267981258,0.2153864390706496,0.7846135609293504
95955,115,818,92,189,283100.0,59107.75,808963,1020,910,0.0,10.141304347826088,4.936507936507937,4.789558052878006,25766.540170319382,793.1009803921569,0.1010989010989011,0.8989010989010989
95957,81,423,67,157,278300.0,63125.0,502797,610,490,0.0,7.522388059701493,3.210191082802548,4.408712871287129,25178.975727371595,824.2573770491804,0.13673469387755102,0.863265306122449
95959,4421,22882,4289,7352,519400.0,68257.75,53908974,34670,27171,0.0,6.365819538353929,3.713683351468988,7.609392340063949,46662.280245823094,1554.9170464378426,0.15785212174745133,0.8421478782525487
95961,5732,25920,4587,8109,292400.0,58987.25,23119428,32662,30507,0.0,6.900370612600828,3.903317301763473,4.957003420230643,26617.930006742532,707.8387116526851,0.15035893401514405,0.8496410659848559
95963,1738,13398,1618,3635,278200.0,50897.5,11640112,16521,15016,0.0,9.354758961681087,4.163961485557084,5.4658873225600475,25669.96323689397,704.5646147327643,0.1077517314864145,0.8922482685135855
95965,2457,16050,2448,4654,216400.0,36212.25,18389787,21094,18498,0.0,7.560049019607843,3.9765792866351526,5.975878328466196,20615.113964113152,871.8017919787617,0.13233863120337333,0.8676613687966267
