zipcode,State,CountyName,City,2018,2019,2020,2021,mean_2018_2021,percent_increase_2018_2021
94132,CA,San Francisco County,San Francisco,1289277.7047262937,1293751.081914022,1334416.498668152,1406823.6697443018,1331067.2387631924,9.12
94589,CA,Solano County,Vallejo,380172.0774415943,398313.9585047662,418815.1643331683,482410.9944908581,419928.0486925967,26.89
95204,CA,San Joaquin County,Stockton,267311.36874382803,283843.37284362986,299815.9141859352,353912.1080689836,301220.69096059416,32.4
94043,CA,Santa Clara County,Mountain View,1534124.3432556086,1530272.46805479,1502923.2978532717,1581865.804199274,1537296.478340736,3.11
90061,CA,Los Angeles County,Los Angeles,402354.4699334086,443906.3852349103,483675.1700386961,548909.9179895129,469711.485799132,36.42
93662,CA,Fresno County,Selma,221499.9468638321,234784.96786843883,247509.412864811,284206.81834987924,247000.28648674028,28.31
92110,CA,San Diego County,San Diego,621583.6264145994,635609.9217127758,675737.5390677801,790557.1856800205,680872.068218794,27.18
94070,CA,San Mateo County,San Carlos,1905698.2966937616,1858382.873044027,1900423.742687228,2120422.825000078,1946231.9343562736,11.27
92107,CA,San Diego County,San Diego,986653.8514646208,1014204.0227441128,1059803.3497719453,1248531.3037024294,1077298.131920777,26.54
92116,CA,San Diego County,San Diego,707212.027020156,715670.3411524529,750249.423927788,871724.0754082956,761213.9668771732,23.26
93725,CA,Fresno County,Fresno,206115.3354642843,224575.36330960775,241305.06686749216,285218.3461773942,239303.52795469458,38.38
90028,CA,Los Angeles County,Los Angeles,905885.5978482268,918726.793129234,925237.0496247757,989136.3043582804,934746.4362401292,9.19
91356,CA,Los Angeles County,Los Angeles,848098.8002124508,882023.7137511274,936232.861701642,1107124.0915417008,943369.8668017304,30.54
91354,CA,Los Angeles County,Santa Clarita,612605.2636409864,616266.3415844975,640665.8693569585,747954.6417101295,654373.029073143,22.09
94598,CA,Contra Costa County,Walnut Creek,988927.9729027492,1000009.096604902,1037702.3237884252,1240282.314168012,1066730.426866022,25.42
92316,CA,San Bernardino County,Bloomington,337290.237769194,356337.9939951341,381368.29426792567,451188.1573782116,381546.1708526163,33.77
93105,CA,Santa Barbara County,Santa Barbara,1173345.7437450646,1177922.1326835558,1192262.9956917558,1462324.8192213553,1251463.922835433,24.63
92227,CA,Imperial County,Brawley,222456.87743122992,235530.06138328175,255411.48837653987,283300.68088528543,249174.77701908426,27.35
95829,CA,Sacramento County,Sacramento,422612.80198671337,434697.9899140044,458330.830866612,549980.5257768565,466405.53713604657,30.14
94107,CA,San Francisco County,San Francisco,1151800.039280733,1148714.358383008,1152510.6655440973,1142444.052866032,1148867.2790184678,-0.81
92653,CA,Orange County,Laguna Hills,753273.3101328505,753891.5665594838,785050.8665004899,904011.6281330532,799056.8428314694,20.01
94062,CA,San Mateo County,Emerald Lake Hills,2266527.170367459,2215111.3574552587,2242340.04159385,2496951.0776887075,2305232.4117763187,10.17
91803,CA,Los Angeles County,Alhambra,668677.3271037947,698748.0927328432,727169.6465357711,811691.5655958513,726571.6579920651,21.39
93401,CA,San Luis Obispo County,San Luis Obispo,753733.74711414,761910.2217842028,785060.1571934625,865789.8254631573,791623.4878887406,14.87
95966,CA,Butte County,Oroville,228246.1662262897,255036.76693213047,270117.6435500543,308207.2466961331,265401.9558511519,35.03
95212,CA,San Joaquin County,Stockton,382518.0963638276,396332.15388889454,416481.4006135475,504781.32803282584,425028.24472477386,31.96
95134,CA,Santa Clara County,San Jose,994762.351546246,997784.1486681084,966874.2377180146,1036787.8556429988,999052.1483938419,4.22
90041,CA,Los Angeles County,Los Angeles,878872.4868733796,935211.5545645118,994896.613803484,1120363.7075216067,982336.0906907455,27.48
92173,CA,San Diego County,San Diego,394442.7377024113,414474.3444358091,453223.3001298715,537271.1229857563,449852.87631346204,36.21
96150,CA,El Dorado County,South Lake Tahoe,480185.4475861713,491845.5973805858,499124.0198701758,643504.8706162028,528664.9838632839,34.01
91316,CA,Los Angeles County,Los Angeles,670191.0874330094,687359.6071171669,729535.1721609444,841039.9561326876,732031.455710952,25.49
90713,CA,Los Angeles County,Lakewood,603354.144679889,620625.0491077969,658153.7304175036,760080.8588532939,660553.4457646209,25.98
94549,CA,Contra Costa County,Lafayette,1469108.643609372,1492570.139550658,1559897.2083650522,1831651.417805627,1588306.8523326772,24.68
90302,CA,Los Angeles County,Inglewood,488527.11790932313,553002.7091363481,588438.2135441381,672392.0683321023,575590.0272304779,37.64
95032,CA,Santa Clara County,Los Gatos,1756657.247163458,1758521.6487653784,1792865.1835456416,2093224.3997037031,1850317.1197945452,19.16
92008,CA,San Diego County,Carlsbad,,666081.7164243556,695251.9043817235,839547.9787066962,733627.1998375918,
95603,CA,Placer County,Auburn,461542.75249836553,479676.52760882984,498484.29376075184,580809.0860671644,505128.1649837779,25.84
94903,CA,Marin County,San Rafael,922095.423530946,925279.9839831768,971734.4345004776,1156276.4520032492,993846.5735044624,25.4
93280,CA,Kern County,Wasco,186885.66325210116,198873.06017560893,211610.21291006543,242141.4681497661,209877.6011218854,29.57
95117,CA,Santa Clara County,San Jose,1226323.2136690144,1233334.825405969,1260798.665456492,1434142.4933264898,1288649.7994644912,16.95
94002,CA,San Mateo County,Belmont,1842265.9516415196,1793087.010064944,1812848.52641269,2032109.77870512,1870077.8167060683,10.3
95815,CA,Sacramento County,Sacramento,241632.9442864439,257069.13553748705,282605.36219129607,333689.0569216258,278749.1247342132,38.1
93004,CA,Ventura County,Ventura,611709.8926143527,619760.6394203281,645547.4526917516,739813.4667568287,654207.8628708152,20.94
92081,CA,San Diego County,Vista,570217.7469553131,579934.501322912,606990.2856181982,718130.5269572778,618818.2652134253,25.94
90039,CA,Los Angeles County,Los Angeles,1003452.9180564332,1071998.5137778176,1134228.4553292224,1248445.310134408,1114531.2993244703,24.41
90710,CA,Los Angeles County,Los Angeles,582241.5464223804,603737.6482573213,635137.9490559953,730366.6549363923,637870.9496680223,25.44
95472,CA,Sonoma County,Sebastopol,916044.97563609,924097.5167593508,926779.7441959372,1043431.6308133686,952588.4668511867,13.91
92262,CA,Riverside County,Palm Springs,408941.20588202536,430966.7246277306,460237.2525124344,583049.4621586461,470798.6612952091,42.58
91746,CA,Los Angeles County,La Puente,499356.2878639175,521833.6016536643,555503.1112874834,638343.0646533456,553759.0163646026,27.83
95133,CA,Santa Clara County,San Jose,916370.7607448506,927714.5079631568,932038.84933508,1043155.5770772718,954819.9237800898,13.84
92120,CA,San Diego County,San Diego,642391.349563226,645717.6325217233,691207.3527940222,818714.3607485779,699507.6739068873,27.45
93901,CA,Monterey County,Salinas,510532.42540270113,530953.6829868684,565315.375001885,656476.5864786962,565819.5174675377,28.59
92835,CA,Orange County,Fullerton,805306.4726478192,803038.5815903057,844619.2512036784,956845.8146142449,852452.530014012,18.82
94585,CA,Solano County,Suisun City,409103.34958529746,422585.8674644645,442973.2451604141,510852.8718389699,446378.8335122865,24.87
92614,CA,Orange County,Irvine,761814.2035330492,754323.5423950033,767422.7005013005,846954.4403676625,782628.7216992538,11.18
94306,CA,Santa Clara County,Palo Alto,2842821.147632019,2734908.5495129763,2727787.931613188,2997175.1134083904,2825673.1855416433,5.43
94704,CA,Alameda County,Berkeley,1156852.035756174,1150981.5056995072,1171446.1248415096,1283454.173217276,1190683.4598786167,10.94
94607,CA,Alameda County,Oakland,665076.3031471942,677124.5914549264,690299.5686767426,718850.9046140708,687837.8419732335,8.09
94518,CA,Contra Costa County,Concord,664169.4160956005,666837.9754826651,701523.1358421663,821487.8465504725,713504.5934927261,23.69
90405,CA,Los Angeles County,Santa Monica,1573494.163819095,1628917.452368673,1638373.684079007,1814985.637483541,1663942.734437579,15.35
95363,CA,Stanislaus County,Patterson,353086.51427344605,372986.73208070354,389986.2125388411,459316.43237202713,393843.9728162545,30.09
90304,CA,Los Angeles County,Inglewood,511106.3893703625,550925.6653162116,598031.6915686969,679321.0064243869,584846.1881699145,32.91
91945,CA,San Diego County,Lemon Grove,473703.69312133355,495966.8594973332,528396.0890545202,616952.7564326599,528754.8495264617,30.24
90038,CA,Los Angeles County,Los Angeles,1031127.6842217456,1078808.5532338195,1122440.8813957612,1215896.4583622538,1112068.394303395,17.92
91740,CA,Los Angeles County,Glendora,569723.9951439024,576329.9848635915,606671.0476436989,697871.422491365,612649.1125356394,22.49
94402,CA,San Mateo County,San Mateo,1894681.3740358753,1829792.1513467233,1893724.2382761072,2125617.9076911886,1935953.9178374736,12.19
95492,CA,Sonoma County,Windsor,686588.346964274,687411.8117348545,699498.2189393671,769750.5435794,710812.2303044739,12.11
92868,CA,Orange County,Orange,565470.0069791084,572511.1773378715,602359.6458852789,693866.4653919981,608551.8238985642,22.71
90680,CA,Orange County,Stanton,495429.9266475041,504681.1682022477,532170.5699565619,607884.3881687211,535041.5132437587,22.7
93035,CA,Ventura County,Oxnard,658842.7079393439,665750.0652811171,686472.1920710331,801528.1969711898,703148.2905656709,21.66
92629,CA,Orange County,Dana Point,979863.9460049036,967552.0452342258,1005898.4172929842,1201358.635732869,1038668.2610662456,22.6
91010,CA,Los Angeles County,Duarte,541774.0467003955,558765.8376342457,586074.1540395877,670301.1470005506,589228.7963436949,23.72
90017,CA,Los Angeles County,Los Angeles,808142.1235058662,823284.1561912434,791858.7748283461,736530.0561334995,789953.7776647387,-8.86
91755,CA,Los Angeles County,Monterey Park,626703.4491922617,643226.0740318835,672343.0106901821,753000.87581049,673818.3524312043,20.15
95370,CA,Tuolumne County,Sonora,335888.73062951013,345859.6188071319,343063.5942539668,391595.40093561733,354101.83615655656,16.58
91030,CA,Los Angeles County,South Pasadena,1116527.6771366198,1154777.5822912746,1196240.522574799,1349791.5919232075,1204334.343481475,20.89
93704,CA,Fresno County,Fresno,241176.16653466213,255067.73722749137,269255.13205907703,314587.5928199221,270021.65716028813,30.44
91741,CA,Los Angeles County,Glendora,701244.2122166486,708250.9640482184,738518.0972014735,847235.7443674746,748812.2544584539,20.82
90035,CA,Los Angeles County,Los Angeles,1299988.9871679894,1372575.0881403002,1439811.116205285,1581916.3890907252,1423572.895151075,21.69
95776,CA,Yolo County,Woodland,446356.88848895725,460917.3388182836,474980.1748310395,544783.2237292223,481759.40646687563,22.05
91103,CA,Los Angeles County,Pasadena,746777.3753002691,777971.7761643938,813975.5527157442,917759.5626639988,814121.0667111016,22.9
91302,CA,Los Angeles County,Calabasas,1283079.5185046063,1325146.2360445652,1368144.4615781663,1598051.9598648988,1393605.5439980591,24.55
91042,CA,Los Angeles County,Los Angeles,610731.466043348,643065.0234002868,686940.3528917936,792184.3423736608,683230.2961772722,29.71
94506,CA,Contra Costa County,Danville,1400624.160045202,1426254.700647536,1463433.290377428,1817342.3157252711,1526913.6166988593,29.75
90064,CA,Los Angeles County,Los Angeles,1452903.695427175,1503700.0793521374,1572753.628060541,1738820.813883725,1567044.5541808945,19.68
92782,CA,Orange County,Tustin,823391.9578813162,817885.447686804,834430.1122102911,933715.5657852328,852355.770890911,13.4
92694,CA,Orange County,Ladera Ranch,776904.9162794679,777780.0857632117,798976.95349981,934138.1717501092,821950.0318231496,20.24
94547,CA,Contra Costa County,Hercules,575644.3491028887,588471.5359614216,617408.9503386542,730246.0140994503,627942.7123756037,26.86
92411,CA,San Bernardino County,San Bernardino,242668.6034357868,262072.9157657696,280121.18944481976,329336.55939527653,278549.81701041316,35.71
94530,CA,Contra Costa County,El Cerrito,936031.0217594696,942841.4528302558,1000190.077252008,1160379.1173622883,1009860.4173010055,23.97
91932,CA,San Diego County,Imperial Beach,605031.2581090734,621072.5100439981,655314.6159331679,746813.4788323761,657057.9657296538,23.43
91364,CA,Los Angeles County,Los Angeles,857372.2497317634,886936.2332169753,943000.1035052174,1115355.3091014875,950665.9738888609,30.09
94559,CA,Napa County,Napa,685326.3636473968,704013.330747406,728122.450215639,810054.6346599441,731879.1948175965,18.2
91784,CA,San Bernardino County,Upland,653338.6447063826,655880.9023709828,677678.4777054881,791757.5942505094,694663.9047583408,21.19
95330,CA,San Joaquin County,Lathrop,448566.8192918748,464354.9123136474,485439.40590992663,598377.1529202907,499184.57260893495,33.4
92860,CA,Riverside County,Norco,552002.1418953033,571253.6215233346,608344.3333242385,711397.1178598652,610749.3036506854,28.88
92606,CA,Orange County,Irvine,787660.8674953572,789882.5477579053,810870.7711315184,898187.277646746,821650.3660078817,14.03
91504,CA,Los Angeles County,Burbank,799406.5203021533,841501.099175176,894676.3060005627,1039309.6717261798,893723.399301018,30.01
90746,CA,Los Angeles County,Carson,542721.7087051639,572645.088825271,618805.6533407076,709643.7584583693,610954.052332378,30.76
94619,CA,Alameda County,Oakland,785522.9263497716,798557.7946398588,838525.0088131292,965016.8934168118,846905.6558048928,22.85
90249,CA,Los Angeles County,Gardena,548940.946453104,584011.8530042125,620483.2824993891,706558.3248221652,614998.6016947177,28.71
92284,CA,San Bernardino County,Yucca Valley,200253.16625200165,210449.73976881907,226935.4656561866,309546.69158097997,236796.26581449682,54.58
90291,CA,Los Angeles County,Los Angeles,1938953.351507514,1947877.225817587,1950332.1728382132,2029522.645712168,1966671.3489688705,4.67
95354,CA,Stanislaus County,Modesto,252936.8270442502,267725.3844119249,286401.11160652485,342020.9492062859,287271.06806724647,35.22
90274,CA,Los Angeles County,Rolling Hills Estates,1724526.274106155,1779580.9526841126,1817841.328892151,2096875.4982171291,1854706.013474887,21.59
92585,CA,Riverside County,Menifee,388084.9267827072,398225.04534283257,417983.8114474145,508144.3423971094,428109.53149251593,30.94
94947,CA,Marin County,Novato,777178.5042956279,782131.174855025,811852.4659169274,945688.4136064062,829212.6396684967,21.68
93960,CA,Monterey County,Soledad,389054.2389071053,411137.3550713584,447810.1919382075,530311.0132599057,444578.19979414425,36.31
95864,CA,Sacramento County,Sacramento,519411.060149872,539454.7497484841,568366.129162449,662613.7391699268,572461.4195576829,27.57
95945,CA,Nevada County,Grass Valley,389246.87047074974,395293.5512544606,404568.1241955044,470136.6192219961,414811.2912856777,20.78
95618,CA,Yolo County,Davis,660529.4862331826,677482.1697587235,693456.3457461979,770317.5435152585,700446.3863133406,16.62
94133,CA,San Francisco County,San Francisco,1476476.617568666,1453610.6144404404,1441465.2353122483,1425374.0557189493,1449231.630760076,-3.46
94510,CA,Solano County,Benicia,610465.1894528443,612924.2995905058,624759.1034553869,721993.2077270919,642535.4500564572,18.27
91301,CA,Los Angeles County,Agoura Hills,824353.2560891522,831558.853202189,868654.460849483,1010267.1950289689,883708.4412924482,22.55
95003,CA,Santa Cruz County,Aptos,978420.4198615032,979113.5765325824,993558.4804885436,1238059.374971409,1047287.9629635096,26.54
90740,CA,Orange County,Seal Beach,490089.4457763303,498388.995257183,524046.9316483306,600793.5468916278,528329.729893368,22.59
92832,CA,Orange County,Fullerton,579045.8428104493,586724.9891093498,622206.9926007171,709847.4141461082,624456.3096666561,22.59
90270,CA,Los Angeles County,Maywood,435444.76706643513,458892.27482750546,491774.2790531162,548370.731476227,483620.513105821,25.93
