ZIP,Count_2022,Avg_1yr,Pct_Increase_1yr,Avg_3yr,Pct_Increase_3yr,Avg_5yr,Pct_Increase_5yr,Avg_10yr,Pct_Increase_10yr
93905,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
93906,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
93907,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
93908,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
93912,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
93915,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
93922,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
93923,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
93925,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
93926,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
93927,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
93928,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
93932,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
93933,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
93940,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
93942,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
93943,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
93944,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
93955,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
93960,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
93962,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
95004,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
95012,2,4.0,-50.0,2.3333333333333335,-14.28571428571429,2.0,0.0,1.6666666666666667,19.999999999999996
95311,1,2.0,-50.0,1.6666666666666667,-40.0,1.8,-44.44444444444445,1.5,-33.33333333333333
95325,1,2.0,-50.0,1.6666666666666667,-40.0,1.8,-44.44444444444445,1.5,-33.33333333333333
95338,1,2.0,-50.0,1.6666666666666667,-40.0,1.8,-44.44444444444445,1.5,-33.33333333333333
95345,1,2.0,-50.0,1.6666666666666667,-40.0,1.8,-44.44444444444445,1.5,-33.33333333333333
95501,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95502,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95503,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95511,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95514,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95518,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95519,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95521,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95524,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95526,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95528,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95534,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95536,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95540,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95542,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95545,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95546,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95547,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95549,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95550,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95551,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95553,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95555,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95556,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95558,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95559,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
95560,1,3.0,-66.66666666666666,2.0,-50.0,1.75,-42.857142857142854,1.5714285714285714,-36.36363636363637
